Slot,time,Set1.csv,Set2.csv,Set3.csv,Set4.csv,Set5.csv,Total,Tesse,Socio
14,69.20280060781735,0.7097674483793125,0.7878668799859948,7.51470098220812,3.6309057972887615,0.7915954992792648,13.434836607141452,5.920135624933334,2.289229827644572
15,74.14628771064162,0.6778843387244857,0.7884439823146056,7.302348842794871,3.72627912376492,0.8027564700645112,13.297712757663392,5.9953639148685225,2.2690847911036025
16,80.2390998337266,0.670604051070425,0.7790881557996302,7.1901528699944,3.6826875949962714,0.8626217347426619,13.18515440660339,5.995001536608989,2.312313941612717
17,84.88555974676721,0.6727925822177353,0.7871186432989252,7.149818630454005,3.663188735087899,0.8828170417822285,13.155735632840795,6.005917002386788,2.342728267298889
18,89.11384053188165,0.6773010752931199,0.7905497510069488,7.007193891511748,3.644963820493273,0.8922335023876561,13.012242040692746,6.005048149180998,2.3600843286877247
19,94.7921742884963,0.6894009845017836,0.7946413850568954,7.194881849529917,3.558088711744976,0.904390156586989,13.14140308742056,5.946521237890644,2.388432526145668
20,99.30616925994478,0.6728679921949636,0.779457681544143,7.008169604884768,3.655391254725962,0.8909374071735536,13.00682394052339,5.998654335638622,2.34326308091266
21,105.13633531765808,0.6650634165618976,0.7705837806208115,6.736923746462109,3.748231663257264,0.8986310310023515,12.819433637904433,6.082509891442325,2.3342782281850605
22,109.92122998678506,0.7036171361130004,0.7673250129107796,6.7524659663904885,3.636200996070874,0.9119246361191016,12.771533747604245,6.019067781213755,2.3828667851428813
23,114.17779189455976,0.7178176297516847,0.7596173336871943,6.849991332961382,3.619073090310565,0.9182595521886746,12.8647589388995,6.014767605938118,2.3956945156275538
24,119.90993920249768,0.7514626187170084,0.7908434792362046,6.920509176661179,3.5986744748800152,0.9117740178277574,12.973263767322166,6.052754590660986,2.4540801157809704
25,124.8689191081566,0.7484490573344088,0.7801403563699323,7.028807062995843,3.668103654702707,0.9102439464058246,13.135744077808715,6.106937014812873,2.438833360110166
26,129.35859038230893,0.7344699124739976,0.7828859423364055,7.07182828449424,3.662167807264179,0.8988980351208834,13.150249981689704,6.0784216971954645,2.4162538899312866
27,134.97262655381468,0.7370568727644428,0.7777076195516862,7.094493373144655,3.668748122108087,0.8906392203690195,13.16864520793789,6.074151834793235,2.4054037126851484
28,139.19961926495498,0.7298459617017952,0.7820123119459432,7.13467593250683,3.596000713646243,0.8932994155371919,13.135834335338002,6.001158402831174,2.4051576891849304
29,144.48866929286086,0.7457168327279311,0.7861802711179956,7.002431860090292,3.585108631402549,0.904504341309764,13.02394193664853,6.02151007655824,2.436401445155691
30,149.97740174551151,0.7293017630495549,0.803623964365937,6.930186150066751,3.562340658608558,0.8997953801571779,12.92524791624798,5.995061766181228,2.43272110757267
31,155.22448624593846,0.7284597375384589,0.8023001641585501,6.90225812741823,3.5228174742420357,0.8959917286678494,12.851827232025125,5.949569104606894,2.4267516303648584
32,159.11983807394066,0.7228078563384802,0.8030522014836404,6.827213540991786,3.520607316893904,0.8869672198189215,12.760648135526733,5.933434594534947,2.412827277641042
33,164.641647492521,0.7238554630593361,0.8024856358511139,6.801979377516837,3.4631782539360736,0.8754408619969274,12.666939592360286,5.8649602148434505,2.4017819609073774
34,170.68333500800486,0.7082617941014928,0.7892035306145149,6.786249051664671,3.437852942293371,0.8779570413898441,12.599524360063896,5.813275308399223,2.375422366105852
35,175.24055776518094,0.7126069858961077,0.7869268448873679,6.638905238789049,3.433549712830086,0.875741743645812,12.447730526048423,5.808825287259373,2.3752755744292875
36,177.262908133041,0.7076720833799802,0.7846098546471973,6.667704993367483,3.438526244621145,0.8764671798356766,12.474980355851484,5.807275362483999,2.368749117862854
37,185.56152167972627,0.7157485106683142,0.7830077378471436,6.727938517578148,3.4135553284151405,0.874897672174134,12.515147766682881,5.787209249104732,2.3736539206895917
38,189.6588634441285,0.7138414193215272,0.782864766700361,6.79004476302113,3.4458806832336606,0.8719312370733633,12.604562869350042,5.814518106328912,2.3686374230952514
39,194.05707347189016,0.7216508742481083,0.7837883245106734,6.837585417486206,3.4101817907819902,0.8645876218425117,12.61779402886949,5.780208611383284,2.3700268206012933
40,199.92567988576133,0.7323559850783751,0.7806972705670003,6.684788477577165,3.4116991052720795,0.8649181470783542,12.474458985572973,5.789670507995809,2.3779714027237295
41,204.62482445528576,0.7362661812050968,0.7829040449187384,6.813962421987169,3.435422809860076,0.8704940192408583,12.639049477211937,5.8250870552247695,2.3896642453646937
42,209.98072171916576,0.738714221089303,0.7819102950094436,6.818405082577751,3.412165382050644,0.8661835530245007,12.61737853375164,5.798973451173891,2.3868080691232474
43,215.044630234108,0.7399467073991695,0.7801832822013371,6.863811481654884,3.37323637493712,0.8619816849842669,12.619159531176777,5.755348049521894,2.3821116745847735
44,219.6478827936345,0.7502403725178938,0.7764394975566542,7.072123782769849,3.3553131949501904,0.8574008281137894,12.811517675908377,5.739393893138528,2.3840806981883373
45,224.77309488811804,0.7633160495434977,0.7783067989786915,7.370516720516997,3.358236528681793,0.8586012816240817,13.128977379345061,5.758460658828064,2.400224130146271
46,229.92748487924885,0.7639562757953708,0.7746317323393409,7.658149090566652,3.3385770927219465,0.8622225482991414,13.397536739722453,5.739387649155799,2.400810556433853
47,234.9600388108204,0.7545763183265154,0.7730376196542184,8.064952931071844,3.3391074967048024,0.8611405235131186,13.792814889270497,5.7278619581986545,2.3887544614938525
48,240.15645013030476,0.7448986522917596,0.7702946232615716,8.08097294750943,3.343415369342668,0.8586841838542193,13.798265776259647,5.717292828750218,2.3738774594075505
49,245.02039427913,0.7359562026396206,0.7642414723114253,8.218934446886516,3.3601740739970296,0.8545747277910801,13.933880923625672,5.714946476739156,2.354772402742126
50,249.69730915532037,0.7580616089364378,0.759873256039756,8.40740532353763,3.321900415185929,0.8474128779600971,14.09465348165985,5.68724815812222,2.365347742936291
51,254.5763718741845,0.7607418083977383,0.7661477885011052,8.555710362586836,3.317159470151429,0.8421269534568264,14.241886383093936,5.6861760205071,2.3690165503556697
52,259.74632155966026,0.753510087549977,0.7670381702845319,8.758677973305863,3.315331426322132,0.8365584600563835,14.431116117518888,5.672438144213024,2.3571067178908924
53,264.4611200060553,0.7499760561512179,0.7618654854640152,8.927440669005472,3.32692659957906,0.8406123792689599,14.606821189468725,5.679380520463253,2.352453920884193
54,270.2066443328588,0.7522974580607225,0.7613136853928921,9.054646452575236,3.3295712591864244,0.8456749793197922,14.743503834535067,5.688857381959831,2.3592861227734065
55,275.19452756640715,0.751982970263342,0.7627977826516416,8.952951238567564,3.326395317533024,0.8485121397500351,14.642639448765607,5.689688210198042,2.3632928926650187
56,279.52173798035625,0.7723962439031419,0.7614275469435857,8.844964528515002,3.3185803677213985,0.8588606540990509,14.556229341182178,5.711264812667176,2.3926844449457785
57,282.8487266596913,0.780732275893476,0.762731544763973,8.819639139122533,3.3052967701013625,0.8621459729090151,14.53054570279036,5.710906563667827,2.405609793566464
58,290.26951047797024,0.7756344391254578,0.7613303056612446,8.813926355285046,3.312125236785232,0.8614216687585194,14.5244380056155,5.710511650330454,2.3983864135452215
59,294.8387774099608,0.7700719096718495,0.7586363223648374,8.866812969760952,3.3108327481169537,0.863127018731337,14.56948096864593,5.702667998884977,2.3918352507680236
60,299.8622470602797,0.7791472689286528,0.7617324222895768,8.753640777156463,3.316414501328065,0.8677767398544552,14.478711709557214,5.72507093240075,2.408656431072685
61,305.2832608513018,0.7734627111344078,0.7590445897335788,8.617958836371901,3.3015918187426805,0.8703282131414504,14.32238616912402,5.704427332752117,2.402835514009437
62,309.7708001593017,0.7731571655020328,0.7575782427614909,8.617958836371901,3.300203268257774,0.8620078490676164,14.310905361960817,5.692946525588914,2.3927432573311402
63,309.7708001593017,0.7738131970382939,0.7591541912827796,8.64703601702342,3.300203268257774,0.8620078490676164,14.342214522669885,5.695178505646464,2.3949752373886897
64,320.03312247185,0.770468723432448,0.7571030572012856,8.618327539152402,3.319285246176163,0.8593603203058355,14.324544886268134,5.706217347115732,2.3869321009395694
65,324.4960280023577,0.7663074679042293,0.758221744216235,8.598116177632415,3.3066817383129004,0.8581283960899803,14.28745552415576,5.689339346523345,2.3826576082104447
66,327.450881110314,0.7607093125120036,0.7610700663570921,8.570337787119739,3.321672503858136,0.8584132980425738,14.272202967889545,5.701865180769806,2.3801926769116695
67,334.4444437667932,0.7622954516543007,0.7602584409380247,8.476878650760085,3.305075698311792,0.8615648647317642,14.166073106395967,5.6891944556358816,2.3841187573240896
68,339.1327326976381,0.7594156835741159,0.7601543634335008,8.529375195642528,3.302135238370246,0.8591687030366143,14.210249184057005,5.680873988414477,2.378738750044231
69,345.0208501554206,0.7579000134816796,0.7601547159213636,8.496581522911107,3.300113271258005,0.8620126765858697,14.176762200158027,5.680180677246918,2.3800674059889126
70,349.6345184190741,0.7553157719868854,0.7585133596015373,8.450462745933574,3.2645696559509703,0.858826617468123,14.08768815094109,5.637225405007516,2.3726557490565456
71,353.7907268806183,0.7524036865959421,0.7588657186127924,8.468555788502494,3.2675387061441947,0.8600592685455486,14.10742316840097,5.638867379898478,2.371328673754283
72,359.20449676926995,0.758282761042632,0.7602642844833146,8.46016828008331,3.259924785497254,0.8628326557821061,14.10147276688862,5.641304486805307,2.381379701308053
73,364.670066753199,0.7581787489293832,0.7619968097414158,8.46825061342544,3.276323603497332,0.8640113184390421,14.128761094032612,5.660510480607173,2.3841868771098413
74,370.056770801058,0.7544651891009326,0.7595849377005262,8.484971680146291,3.269667859720249,0.873647149133534,14.142336815801533,5.657365135655242,2.387697275934993
75,374.9198453130949,0.7523923640192176,0.7608021698387535,8.376398340373989,3.2660628794845654,0.8696789247093293,14.025334678425855,5.648936338051866,2.3828734585673006
76,380.3929037039461,0.7496208934408749,0.7598451528710028,8.381565070521823,3.255006496313862,0.8708377697150317,14.016875382862594,5.6353103123407715,2.380303816026909
77,384.1995540797023,0.7432929605680657,0.7577725548397155,8.361843618314888,3.2757459138799008,0.8711616710951237,14.009816718697692,5.6479731003828055,2.3722271865029048
78,389.71064166357786,0.7397481932825231,0.7595837269390194,8.320180255753726,3.2674547270736274,0.870004583374612,13.956971486423509,5.6367912306697825,2.3693365035961547
79,394.680969087901,0.7403787796515187,0.7577838988305161,8.272975934339643,3.2778890995838403,0.8707096983261792,13.919737410731695,5.646761476392054,2.368872376808214
80,399.5782516347776,0.7425580726666998,0.7573264354571898,8.263877225637827,3.271976142719496,0.8705523609661634,13.906290237447378,5.642413011809549,2.370436869090053
81,404.9432829381071,0.7428525854430531,0.7573109957576943,8.232342475303954,3.256130912331081,0.877862416469835,13.866499385305616,5.634156910001663,2.3780259976705826
82,409.9839952847746,0.7470070309038066,0.7633776270691375,8.209188128952968,3.284416779141755,0.8753504681169594,13.879340034184626,5.670151905231658,2.3857351260899033
83,414.56426348457546,0.7435205852498954,0.7762800224242534,8.210649794152786,3.317848829794278,0.8815962309793388,13.929895462600552,5.7192456684477655,2.4013968386534876
84,419.7948747831528,0.7444038343174494,0.7716478551371827,8.216197409918315,3.355379467301658,0.8811975888356924,13.968826155510296,5.7526287455919825,2.3972492782903245
85,434.0131276141585,0.7444038343174494,0.7712888349137063,8.178109238746705,3.38828238663417,0.8880226416572246,13.970106936269255,5.79199769752255,2.40371531088838
1,0.0,0.6110064091472956,0.7804043636566048,0.0,0.0,0.0,1.3914107728039005,1.3914107728039005,1.3914107728039005
2,9.748790087681767,0.4284333431346675,0.6114456084632904,7.167576434987865,4.756205698205974,1.062948766399428,14.026609851191225,6.85903341620336,2.102827717997386
3,14.97963056592553,0.6535466646054617,0.6549025743806417,4.99040811406073,3.5036698228628778,1.0064036460354693,10.80893082194518,5.81852270788445,2.3148528850215726
4,19.236116808401988,0.5939505069660934,0.7060052787743987,7.257603138306965,3.4851788890832074,0.8911643736039703,12.933902186734635,5.676299048427669,2.1911201593444622
5,24.85565500176561,0.6082259609103616,0.6652197474314613,5.890349543713631,3.3276991236807083,1.0365255532938782,11.528019929030041,5.63767038531641,2.309971261635701
6,29.797113480015,0.6059678083400849,0.6634591696462594,6.457711486619584,3.04212717043713,0.9000968861693739,11.669362521212433,5.211651034592848,2.1695238641557184
7,34.82129269820769,0.657639845730519,0.7452127309667924,6.056231121505383,3.207340158545817,0.904661846934944,11.571085703683456,5.514854582178073,2.3075144236322553
8,39.89114714715642,0.7057833054780177,0.7348616424447202,5.884144265137962,3.084775400657931,0.9400474541110094,11.349612067829641,5.465467802691678,2.3806924020337474
9,43.44815312202128,0.7410524124539197,0.7268129975097753,5.741592427929305,3.057357585832608,0.9593262840888076,11.226141707814415,5.484549279885111,2.4271916940525027
10,49.79109905725348,0.7331818402711793,0.7350740738331857,5.942503693108693,2.941345894605832,1.1452082433861297,11.49731374520502,5.554810052096327,2.613464157490495
11,55.30070939694667,0.7485713485648813,0.7397758134545602,6.037341689784949,2.914256114067287,1.1366932722951086,11.576638238166787,5.539296548381837,2.62504043431455
12,59.83721465563194,0.7367354865890596,0.7652178199105663,6.282218526047164,3.041259454604852,1.120787009621779,11.946218296773422,5.663999770726257,2.622740316121405
13,65.40566588409592,0.7348589790667781,0.7461802213746719,6.745768200530188,3.1713471003309097,1.063106638399642,12.461261139702188,5.715492939172002,2.544145838841092
14,69.35920760650748,0.8698237506080435,0.7675200009098265,6.633499768321446,3.180861754324417,1.0454129505840766,12.497118224747808,5.863618456426364,2.6827567021019467
15,73.90680958199323,0.9417248878912586,0.7758684032247483,6.863082314373445,3.222887286434449,1.060287022875015,12.863849914798916,6.000767600425471,2.7778803139910218
16,79.61177915564593,0.9133301935919788,0.7670560538768625,7.417074412621913,3.322082585729687,1.0344721434274051,13.454015389247846,6.036940976625933,2.7148583908962465
17,83.64014271532164,0.9133301935919788,0.7643637025501426,7.715043774169619,3.351785978754914,1.0281082390783576,13.77263188814501,6.057588113975393,2.705802135220479
18,89.99634539907022,0.8432607916531397,0.8047408847909364,7.884122852988198,3.2987037799925085,1.029929877199516,13.860758186624297,5.9766353336361,2.6779315536435924
19,95.11191444517117,0.8349522919727832,0.8024051285838749,8.512701258397621,3.397301133253531,1.0211812985910085,14.568541110798819,6.055839852401197,2.658538719147667
20,100.12386909424546,0.814092649973687,0.7957266369407764,8.723236594574336,3.418089217761238,0.9937431210429786,14.744888220293017,6.02165162571868,2.603562407957442
21,104.64580656042668,0.8198524860477308,0.7969589577655583,8.56336398463908,3.3577214910128075,0.982888672120742,14.520785591585918,5.957421606946839,2.599700115934031
22,109.72836036432982,0.7920911507101116,0.7838944514562259,8.73769076272366,3.4214510571774137,0.9647543396560644,14.699881761723477,5.962190998999816,2.5407399418224017
23,113.73924986338707,0.8153425798291741,0.7825016726803454,8.897918129209796,3.347619730014219,0.9893544073347724,14.832736519068307,5.934818389858512,2.587198659844292
24,119.96160369576614,0.8422068941396851,0.7825350792557539,8.667595775008595,3.377550433925523,0.9945382278511928,14.664426410180749,5.996830635172154,2.619280201246632
25,124.68483865200456,0.8321002940849124,0.7870405700137387,8.63535009808745,3.363266569746782,0.9928580928314208,14.610615624764304,5.9752655266768535,2.611998956930072
26,129.54614548643957,0.8269521297060811,0.7827804711752595,8.75990666608919,3.321007300800057,0.9801543400808176,14.670800907851405,5.9108942417622155,2.5898869409621583
27,134.74161924885868,0.8169909763851407,0.776019408611018,8.434335553149108,3.3180781724373394,0.9881447452676084,14.333568855850213,5.899233302701107,2.581155130263767
28,140.1616474863462,0.8309252810886847,0.7723123775792506,8.313627467965516,3.309586485018645,1.0089239288739449,14.23537554052604,5.921748072560526,2.6121615875418804
29,144.8259358900548,0.8543829785029963,0.773915621207,8.259865446621863,3.299410162608873,1.011050374338032,14.198624583278763,5.938759136656901,2.639348974048028
30,149.17055989788622,0.8580224162883622,0.7758998866564851,8.260581366412604,3.3036385216801025,0.999201108886689,14.197343299924244,5.936761933511639,2.6331234118315363
31,154.56583583967387,0.8484901676846816,0.7701650960056515,8.315832908596056,3.294246226854404,0.9908840795869486,14.219618478727742,5.903785570131686,2.6095393432772815
32,159.61004904786475,0.8492438695375096,0.7717887806895107,8.190748880503815,3.3145240078881155,0.9897720880965244,14.116077626715475,5.92532874621166,2.6108047383235444
33,165.02059232697337,0.8446504242085724,0.7805184568775978,8.06266621710739,3.284628420430407,0.994289595837422,13.966753114461389,5.9040868973539995,2.619458476923592
34,169.05636435335137,0.8398976595579702,0.7763926146244953,8.086740472129415,3.3389454463804884,0.9811085753738844,14.023084768066255,5.936344295936838,2.59739884955635
35,174.1688097088508,0.8411138729561193,0.7804601837353179,8.19546654070746,3.337160717681077,0.9813283345144423,14.135529649594416,5.940063108886957,2.6029023912058795
36,180.07733215174076,0.8349613219183576,0.7778885840546308,8.191955220322352,3.3145796307381112,0.9748115034067192,14.094196260440171,5.9022410401178185,2.5876614093797077
37,185.2446584912909,0.8542917471263313,0.7719858690082431,8.123806689064752,3.3016657891874077,0.9672705206123824,14.019020614999116,5.895213925934365,2.593548136746957
38,189.3192559448264,0.8562848699410597,0.7690600577903788,8.103819284740883,3.2796743191886506,0.9720338595076908,13.980872391168663,5.87705310642778,2.5973787872391294
39,194.95245953113184,0.8587005738264155,0.7714334711863733,8.128353181343634,3.2879019109136918,0.966137602750738,14.012526740020853,5.884173558677219,2.596271647763527
40,199.93871189395665,0.8720177381005614,0.7821269214486565,8.20326609550937,3.2936675055912223,0.9610613984104066,14.112139659060217,5.908873563550848,2.6152060579596244
41,204.6245940169781,0.8743476669283863,0.7804260137726474,8.308544034599047,3.2662774024885963,0.9578641791364276,14.187459296925104,5.878915262326057,2.6126378598374616
42,209.8427288690176,0.8865655328519388,0.783271666833082,8.447818070382546,3.2440282745228752,0.9587948831201808,14.320478427710622,5.872660357328076,2.6286320828052014
43,214.4307109267937,0.920614646303571,0.7825924222068252,8.594489882229182,3.242345320171041,0.9555978568621882,14.495640127772806,5.901150245543626,2.6588049253725847
44,219.8566467760014,0.916300193805135,0.7833890383954674,8.57151920286157,3.2638326773801856,0.9477531510033969,14.482794263445754,5.911275060584185,2.6474423832039995
45,224.82135056498905,0.9086807986630132,0.7935360432697464,8.705246050651574,3.242080677121668,0.9404116184849204,14.589955188190924,5.884709137539348,2.6426284604176797
46,229.99038989901732,0.9082513951928076,0.7949525719191542,8.612281774406675,3.225450571983088,0.9429163098291652,14.48385262333089,5.871570848924215,2.646120276941127
47,234.84195497847952,0.9055572660169992,0.7931644027423118,8.54988652997136,3.2247550255717203,0.9385303999745194,14.411893624276912,5.86200709430555,2.6372520687338303
48,240.29614122514116,0.8925776016582541,0.7904481003976785,8.4508900872896,3.256501136429054,0.9482090476412492,14.338625973415837,5.8877358861262366,2.6312347496971817
49,244.86930134443307,0.9045014882848365,0.792050354769215,8.51170946584159,3.2293192810213456,0.9442773873985368,14.381857977315523,5.870148511473934,2.640829230452588
50,249.8751439753427,0.8940366428778674,0.7920106822445296,8.523772490438542,3.232041323955823,0.9481987093549316,14.390059848871694,5.866287358433152,2.6342460344773286
51,252.10765871308303,0.8862207344044646,0.824498903597064,8.725388068352094,3.237852179799648,0.948254114122684,14.622214000275953,5.8968259319238605,2.6589737521242127
52,259.86053219480306,0.8814586869115434,0.8280749690559484,9.047615811010974,3.228414033208206,0.9409024512796116,14.926465951466284,5.878850140455309,2.6504361072471037
53,263.5551754054387,0.8772140611995892,0.8270468832800479,9.414291496924047,3.20622067742044,0.934624732134954,15.259397850959079,5.845106354035031,2.638885676614591
54,269.79249164134006,0.8765916681826725,0.8251360397622047,9.645315514353424,3.1948832318137166,0.9334745648365746,15.475401018948594,5.830085504595168,2.635202272781452
55,275.224887785642,0.8783333934790892,0.8257180997054716,9.751457267622548,3.187028060224411,0.934988725729778,15.577525546761297,5.82606827913875,2.6390402189143387
56,280.1862746537003,0.8730447858454257,0.8233288634688697,9.840849366345482,3.1978650412002856,0.9366415887688244,15.671729645628888,5.830880279283406,2.6330152380831198
57,285.16033099316525,0.8730447858454257,0.8233288634688697,9.740316739930249,3.2199807177211857,0.9327638024651712,15.589434909430901,5.849118169500652,2.6291374517794663
58,289.4170052727503,0.878862579742602,0.8230681597208518,9.62384238051233,3.1944766784098886,0.9386978739365552,15.458947672322227,5.835105291809898,2.640628613400009
59,292.27991163449025,0.8833675536582895,0.8206712013977001,9.608982346516887,3.187680047897166,0.9438773499529804,15.444578499423024,5.835596152906136,2.64791610500897
60,299.6530028269085,0.8844715029962092,0.8242324163887532,9.6225716069495,3.183636479634821,0.9430084511454714,15.457920457114755,5.835348850165254,2.6517123705304337
61,304.9860365082736,0.8828068244527913,0.8228298591975645,9.542924694604594,3.185904253974758,0.9380222611327532,15.372487893362461,5.829563198757866,2.643658944783109
62,310.5881126338249,0.8883480009778018,0.8255573990973023,9.541982346085222,3.176179361105332,0.9414733496199232,15.37354045688558,5.831558110800359,2.6553787496950276
63,313.9896908823304,0.8856851700977152,0.8227776653925781,9.497806061136718,3.2147365486072954,0.9369981860271398,15.358003631261445,5.860197570124728,2.6454610215174332
64,320.0251922957606,0.8772531416722885,0.8188108074968262,9.52924226989831,3.218868984101647,0.9411031779457756,15.385278381114848,5.856036111216537,2.6371671271148904
65,324.71776742642163,0.8732301851656262,0.820642867651836,9.619965339930925,3.215418373712825,0.9403538735875248,15.469610640048737,5.849645300117812,2.6342269264049873
66,329.2382868224146,0.8664429609438424,0.8160075324515148,9.576322288707642,3.224412281786756,0.9372794977006343,15.420464561590391,5.844142272882748,2.6197299910959915
67,334.9437296229894,0.8588808564831983,0.8175245551532342,9.568713518684712,3.2025023011226854,0.9320925960186328,15.379713827462462,5.81100030877775,2.608498007655065
68,339.9264306956687,0.8541358770925234,0.8176349629603573,9.632804986067129,3.2020985525355457,0.9397192640157443,15.4463936426713,5.813588656604171,2.6114901040686247
69,344.7074286047812,0.8709843093466678,0.8150728005071717,9.61539446778746,3.2190144338669318,0.934587790130308,15.45505380163854,5.839659333851079,2.6206448999841476
70,349.0296206406349,0.8810758708323507,0.8171606629796385,9.75041841084886,3.2127468827740686,0.9391059751272052,15.600507802562124,5.850089391713263,2.6373425089391946
71,354.7811849071292,0.8832643369480737,0.8160619255236374,9.974522481530451,3.197969727022615,0.9356048394533908,15.807423310478168,5.832900828947717,2.634931101925102
72,359.9587438407111,0.8785228669862013,0.8174622927322648,10.099246032127882,3.2032277940563003,0.9344653859422096,15.932924371844857,5.833678339716975,2.6304505456606755
73,364.8943294475386,0.8796142559710338,0.8166365089370357,10.246014169967046,3.211537583087791,0.9306623598461432,16.08446487780905,5.838450707842003,2.6269131247542123
74,369.8986526226374,0.875066356807172,0.8202741275628616,10.38235612339446,3.209447353534749,0.9377585976731794,16.224902558972424,5.842546435577962,2.633099082043213
75,374.8470022101085,0.8763674393389901,0.8159746995079667,10.56167774342887,3.20651871422812,0.9356044669285484,16.396143063432497,5.834465320003625,2.627946605775505
76,379.7156988904399,0.8732924792735764,0.8136711727660721,10.75233697758136,3.2135670792066926,0.9343887442054328,16.587256453033135,5.834919475451774,2.621352396245081
77,384.9797691811062,0.8661585357005059,0.8079596327698922,10.93199043809864,3.201058561364176,0.9283819424742809,16.735549110407497,5.8035586723088555,2.602500110944679
78,389.75776432791145,0.8622039947970158,0.8086020494434306,10.933401900112012,3.210731866208448,0.9283324838731004,16.743272294434007,5.809870394321996,2.5991385281135466
79,394.9772429283408,0.8609733817717585,0.8053204915062504,10.919925928418984,3.2097834576735544,0.9260576639789044,16.722060923349453,5.8021349949304675,2.5923515372569135
80,399.752219974239,0.8580945279461606,0.8034191827530139,10.95746962615038,3.222263764261518,0.9221929699531742,16.763440071064245,5.805970444913867,2.5837066806523485
81,404.87911639864006,0.8550634949956218,0.8041142056034655,10.95975409480282,3.223386313294964,0.9245561694948624,16.766874278191736,5.807120183388913,2.58373387009395
82,410.0750482201736,0.8509038580340185,0.800397381620001,10.912266869300034,3.223335955668185,0.9269626654494671,16.713866730071704,5.801599860771672,2.5782639051034866
83,414.78111586916793,0.8477449660174027,0.7994905090234259,10.853369043368865,3.264583198145635,0.922983989933048,16.688171706488376,5.834802663119511,2.5702194649738765
84,419.56301243967954,0.8428109541482275,0.7981987790470725,10.813348647705118,3.285026496110653,0.9196321529750224,16.659017029986092,5.845668382280975,2.5606418861703224
85,426.5209988417072,0.8428109541482275,0.7981987790470725,10.72264874455977,3.2707766957915587,0.9228498879732152,16.557285061519845,5.834636316960074,2.563859621168515
1,0.0,0.570615663743033,0.6327120158404528,8.234432457403553,0.0,0.0,9.43776013698704,1.2033276795834857,1.2033276795834857
2,9.23366474008667,0.8257553228721805,0.7883500116931776,8.277737815459064,5.071935245826059,0.9938130867332192,15.957591482583698,7.679853667124636,2.607918421298577
3,14.385359103153862,0.851583460562214,0.8766839614495187,5.268122915296432,3.7382052326122257,0.9426145351644224,11.677210105084812,6.40908718978838,2.670881957176155
4,19.30539019561737,0.967285188238264,0.8256096201095012,9.33069796400376,3.2941306632949123,1.0165402970243211,15.434263732670757,6.103565768666998,2.8094351053720863
5,25.198590880827105,0.9054782464158062,0.8157609324678367,10.24639020393214,3.272189777057468,0.9474923523432204,16.18731151221647,5.940921308284331,2.668731531226863
6,30.262417651005254,0.8295395614632325,0.8050394359974239,10.48334620242956,3.3279686840487064,0.8348924210723833,16.280786305011304,5.797440102581746,2.4694714185330398
7,34.84033433865584,0.7444137199907241,0.7900736014073111,10.564414268051063,3.372222906835284,0.8515242262083252,16.32264872249271,5.758234454441644,2.3860115476063606
8,38.797448367675926,0.7450038934092779,0.7818757214182217,11.161951174675956,3.1162501425194167,0.7936814495738685,16.59876238159674,5.436811206920784,2.3205610644013683
9,44.81040236403566,0.7361305552438288,0.7762442876573721,10.85929982675233,3.0098403837478087,0.8090840754190666,16.190599128820406,5.331299302068077,2.321458918320267
10,49.95968583835301,0.7323060832703979,0.789592299068695,10.640881076485844,3.083426271190717,0.7870603786493146,16.033266108664968,5.392385032179125,2.3089587609884075
11,54.70089951708725,0.7369916546905663,0.7775437266131566,10.948858828347287,3.1160933594563227,0.8005631252562183,16.38005069436355,5.431191866016263,2.315098506559941
12,59.49588150602464,0.6921215447968317,0.761605699801438,12.086513700960204,3.0902044662872536,0.8067435928109461,17.437189004656673,5.35067530369647,2.260470837409216
13,64.34791937221964,0.6801057201551736,0.7582003768242416,12.328572173578769,3.17864405528848,0.806791808601663,17.752314134448326,5.423741960869558,2.245097905581078
14,69.3589318024282,0.7095597194819541,0.759160786786327,12.068842126901474,3.265665972993437,0.8282279556011382,17.631456561764335,5.562614434862856,2.296948461869419
15,74.70274969817545,0.7222139422334659,0.7468826570046493,11.913108130200824,3.293774492757989,0.8370626818148492,17.51304190401178,5.599933773810953,2.306159281052964
16,79.8665677296391,0.7310546575679278,0.7497679316194178,11.870974888742866,3.2799986416999696,0.8439964272248611,17.475792546855043,5.604817658112176,2.3248190164122065
17,83.64309887311754,0.7410147292529679,0.7508842844415362,12.312396239236485,3.232622432626285,0.8437850106097321,17.880702696167006,5.568306456930522,2.335684024304236
18,89.83014175499453,0.7384813286875369,0.7443596796285381,12.213431251051004,3.2561276948510285,0.8356141741013678,17.788014128319478,5.574582877268471,2.318455182417443
19,94.66598719484536,0.7380683175276911,0.7411306355667301,12.427345192165738,3.2164237573113184,0.8281974258753975,17.951165328446876,5.523820136281137,2.307396378969819
20,98.92804598437102,0.7366484943184497,0.7422661443559813,12.618660689505743,3.13569707665092,0.8348523463648919,18.068124751195985,5.449464061690243,2.3137669850393228
21,105.00370385024092,0.7607705810051669,0.7822473990953537,13.071762246434757,3.140556977096773,0.8610275372808402,18.61636474091289,5.544602494478134,2.404045517381361
22,110.30301960981738,0.7451265715406858,0.7911230108412944,13.204277294535936,3.2130472878873304,0.844732533156098,18.798306697961344,5.594029403425408,2.380982115538078
