time,completations,s,d,w,l,q,x
1023.1057499634823,1035,0.8060488765339686,0.16301728300382015,0.9690661595377887,0.9803321652306332,0.164912461800724,0.8154197034299091
1024.3821627794082,1076,0.9120382813056639,0.25400569129321376,1.1660439725988776,1.224800040555346,0.26680484467821897,0.9579951958771272
1024.5301637925436,1071,0.8215700024123547,0.19512345736228484,1.0166934597746395,1.0628078449031642,0.20397371421591715,0.8588341306872469
1023.8259429584891,1104,0.9040199450246069,0.23974137082185665,1.1437613158464635,1.233327306637406,0.2585151071895244,0.9748121994478814
1022.4630593826032,1109,0.8401438268849722,0.19846508543480745,1.0386089123197797,1.1265123695110715,0.21526232926214833,0.9112500402489232
1024.805671180572,1110,0.8797806731697214,0.2993064092661379,1.1790870824358592,1.2771071612007052,0.32418840335132537,0.9529187578493798
1025.676857342928,1140,0.8258635377560272,0.29140627121678014,1.1172698089728073,1.2418020091908455,0.32388675517913096,0.9179152540117146
1024.0430584921523,1059,0.8690463244974649,0.24446859140672056,1.1135149159041855,1.151526086880427,0.2528138208181615,0.8987122660622655
1023.2224339680979,1116,0.8766911030589233,0.2795775144794459,1.1562686175383692,1.261109739520285,0.3049273508879981,0.956182388632287
1023.8072838806384,1062,0.8720971926803515,0.299637757489833,1.1717349501701844,1.2154460479749951,0.3108156226902778,0.9046304252847174
1024.3860742301222,1098,0.8325834291439447,0.2201116472901685,1.0526950764341132,1.128343329728826,0.23592920169892165,0.8924141280299042
1024.0283978888092,1040,0.8975742528614319,0.26505116072160384,1.1626254135830358,1.1807586905003455,0.2691851199817985,0.911573570518547
1023.3485413383096,1042,0.8864983741869815,0.2881601635973676,1.174658537784349,1.1960677588601267,0.2934121448746883,0.9026556139854385
1024.3673946899853,1079,0.8474481983777272,0.24243272293315588,1.089880921310883,1.148007560754452,0.2553623918535998,0.8926451689008521
1022.8138119437735,1050,0.8557182966268962,0.21651868606225477,1.0722369826891511,1.1007368288115171,0.2222737097510619,0.8784631190604552
1023.7709371255696,1086,0.8861934578192148,0.20520777895578465,1.0914012367749995,1.1577411510288578,0.217681162713694,0.9400599883151637
1025.598891345835,1068,0.8932441872727467,0.2535734417248152,1.1468176289975618,1.194230257174088,0.2640568725720107,0.9301733846020773
1023.9668255897086,1080,0.8710718667726555,0.2949771347042029,1.1660490014768583,1.229857149785834,0.3111187760375632,0.9187383737482706
1023.521609911375,1053,0.8054134385824024,0.2683091810277315,1.073722619610134,1.1046468462423285,0.27603673912333426,0.8286101071189941
1024.172844108576,1070,0.9071561911569516,0.3250255328407046,1.2321817239976562,1.287316347295887,0.33956897230784694,0.9477473749880401
1024.2416181103072,1113,0.850319242447649,0.2710404859564458,1.1213597284040948,1.2185341384744868,0.29452822023195274,0.9240059182425341
1024.0922090973472,1134,0.8417614645041014,0.26584365022447787,1.1076051147285793,1.226475691294723,0.29437456576324894,0.932101125531474
1024.322442689754,1117,0.8127418754801842,0.21116396248872632,1.0239058379689105,1.1165457021599954,0.23026943105975414,0.8862762711002412
1024.1837208425713,1080,0.8643561800750797,0.2630348255658747,1.1273910056409544,1.1888319071216589,0.2773697783220386,0.9114621287996203
1024.375783187821,1136,0.8339594768845915,0.2875098154245183,1.1214692923091099,1.243673598079935,0.31883919522760534,0.9248344028523295
1024.1945903286178,1064,0.866514495947918,0.18819453015423715,1.0547090261021552,1.095700381909483,0.19550872653980791,0.9001916553696752
1023.7684372439762,1073,0.7809594785108757,0.17157608242082092,0.9525355609316966,0.9983416363481216,0.17982693130601696,0.8185147050421047
1023.034263452806,1085,0.8098141191555915,0.180017713877618,0.9898318330332095,1.0497864804804515,0.19092148380055296,0.8588649966798987
1023.9204308306362,1070,0.9055038537004055,0.28637641674722886,1.1918802704476343,1.2455185490774865,0.29926423645141564,0.9462543126260708
1024.9838748840884,1081,0.880392139467586,0.2930885733311951,1.1734807127987812,1.23761229968514,0.3091060801389201,0.9285062195462198
1023.7967866266663,988,0.8363812550210591,0.16769619346885645,1.0040774484899155,0.9689701433589142,0.16183273996507258,0.8071374033938417
1021.5704437335189,1101,0.8159623469485406,0.2209891919547928,1.0369515389033335,1.1175770122714936,0.2381716325435264,0.8794053797279673
1023.0223294773168,1086,0.8497325948921427,0.24734635122420826,1.0970789461163508,1.1646155720677984,0.26257309316672756,0.9020424789010709
1026.0634467977288,1112,0.763823770415839,0.18147435417977117,0.9452981245956102,1.0244702877107164,0.1966734927335219,0.8277967949771944
1024.5989771856039,1065,0.8323886894028084,0.16172522536198555,0.9941139147647939,1.03331287928147,0.1681022222798044,0.8652106570016657
1022.862485069294,1032,0.8550936838102023,0.26652822627722145,1.1216219100874238,1.1316416704165324,0.2689091970163113,0.8627324734002211
1024.0803421252422,1069,0.8682505254072013,0.26418240504593404,1.1324329304531353,1.1821053025411479,0.27577034669762795,0.90633495584352
1022.9574986192383,1045,0.8835316787063131,0.31992501682141916,1.2034566955277324,1.229388560643011,0.3268187026632502,0.9025698579797607
1024.9330923206871,1133,0.8482415441165805,0.2498948290762528,1.0981363731928333,1.213921689278612,0.2762432430611839,0.937678446217428
1024.108329685674,1032,0.7961283014266756,0.21445390493970834,1.0105822063663839,1.0183696458071072,0.21610646401607422,0.8022631817910331
1024.4552617597,1062,0.8057518816716416,0.22968461616821031,1.0354364978398518,1.073383681798939,0.23810221048760186,0.8352814713113372
1022.2992523536523,1094,0.8769137970596734,0.23157317270982905,1.1084869697695026,1.1862326438524302,0.247814962557473,0.9384176812949573
1020.0889564568934,1081,0.8513421408316524,0.25964545916991033,1.1109876000015626,1.1773263380608314,0.27514927946828904,0.9021770585925425
1024.2985361349129,1062,0.8698486054670356,0.32706246339634926,1.1969110688633848,1.2409659003608031,0.33910068585822317,0.9018652145025798
1024.144847432748,1115,0.851001933903638,0.2535769937403089,1.1045789276439468,1.202569643747464,0.27607261680727324,0.9264970269401908
1023.7278145386299,1094,0.7673108350167377,0.20825083976854727,0.9755616747852849,1.0425275713506845,0.22254589107698197,0.8199816802737024
