time,completations,s,d,w,l,q,x
255.65949043582057,230,0.6890056229999145,0.047157143424732074,0.7361627664246466,0.662277140539687,0.04242417509789701,0.61985296544179
253.76273861870345,221,0.77982497137099,0.12950895379929883,0.9093339251702888,0.7919318594862531,0.11278834294364566,0.6791435165426074
249.23925893848877,247,0.8428581874282192,0.28453843605982243,1.1273966234880415,1.1172676695779729,0.28198203608092576,0.835285633497047
212.39646477051747,216,0.7856166193380247,0.08898375975240924,0.874600379090434,0.8894389183343726,0.09049346526217876,0.7989454530721939
180.42247055594612,213,0.9546147212430277,0.2363356040923949,1.1909503253354226,1.4059912743395522,0.2790089478132417,1.1269823265263104
164.14237770958766,234,0.8515081735554916,0.10475525254450131,0.9562634260999929,1.363241137540364,0.14933821135930517,1.2139029261810586
162.98789195277482,233,0.8031551986882625,0.12227656860232765,0.9254317672905902,1.3229547250122375,0.17480096308379367,1.1481537619284439
151.8815546407443,256,1.0636059651626653,0.5176376656241812,1.5812436307868465,2.6652240322330756,0.8724906899540082,1.7927333422790672
133.61626591469712,237,0.81051670334941,0.07405137222289981,0.8845680755723098,1.5689903656226765,0.13134759526981232,1.4376427703528643
130.6569068110657,224,0.7180438620664701,0.07895403286117439,0.7969978949276444,1.3663841646117427,0.13535988102394914,1.2310242835877936
108.1374607587145,237,0.956336800035825,0.4385248266930312,1.3948616267288563,3.05705537392229,0.9610951024469375,2.0959602714753527
88.06980842635494,228,0.7825728002837737,0.1605011119297455,0.9430739122135193,2.4414819996399277,0.4155141719262685,2.025967827713659
73.60511943017718,223,0.8563435866117778,0.10490596196492505,0.9612495485767029,2.9122790777610006,0.3178315543712986,2.5944475233897024
71.69275586657159,192,0.7304324660852757,0.03322226238171785,0.7636547284669936,2.0451397926248296,0.08897236966537132,1.9561674229594583
37.211269032536165,209,0.8509620689693493,0.1648327850976136,1.0157948540669628,5.705291166349821,0.9257962166052273,4.779494949744594
32.198923143961565,225,0.9569316999494812,0.3405862524797865,1.2975179524292677,9.066810650508806,2.379952474352334,6.6868581761564725
-10.211159637899073,194,0.832554379583078,0.07025086689830544,0.9028052464813834,-17.152235791842344,-1.3346836854540969,-15.817552106388247
-7.099141247116677,251,0.841821132272889,0.11989393116973261,0.9617150634426216,-34.00277195810676,-4.239016477637396,-29.76375548046937
-24.774035175707468,210,0.8142797092203702,0.20248983814875654,1.0167695473691267,-8.618765713099828,-1.716428741206248,-6.902336971893581
-51.09382190357064,204,0.8002921771504303,0.23453212111859797,1.0348242982690283,-4.131696337872289,-0.9364058300138713,-3.195290507858418
-68.12631230135503,210,0.9508622077181826,0.1831294896095512,1.1339916973277337,-3.495540098889039,-0.5644983783635804,-2.9310417205254584
-75.52115054492879,233,0.8269320333541306,0.19924399749442753,1.0261760308485581,-3.16598745467298,-0.6147132436572625,-2.5512742110157176
-111.89699716092582,217,0.7585609557404642,0.08819940558342554,0.8467603613238898,-1.6421083949467066,-0.17104365172622105,-1.4710647432204855
-147.2146902608274,242,0.7905234049860704,0.2075425788102508,0.9980659837963212,-1.6406784380741881,-0.34117046324041495,-1.2995079748337732
-170.87892332924912,202,0.7468970033128829,0.09506899491100172,0.8419659982238846,-0.9953078374301345,-0.11238329805613444,-0.8829245393740001
-207.36505832413877,233,0.8242299085188528,0.14597287228500816,0.970202780803861,-1.0901414623766676,-0.16401837183795057,-0.926123090538717
-240.1440298161897,176,0.8242156161901655,0.10464690097562755,0.928862517165793,-0.6807573069641156,-0.07669503416681975,-0.6040622727972959
-272.63984310550404,208,0.7584564716436611,0.0763038068458767,0.8347602784895378,-0.6368479967861258,-0.058213031680041875,-0.5786349651060839
