time,completations,s,d,w,l,q,x
255.0613850220073,146,5.192790288195643,13.918910361530193,19.111700649725833,10.939751991934088,7.967340538859179,2.97241145307491
252.96113335537865,135,5.642216629630468,47.84439568581787,53.486612315448255,28.544672324982617,25.53354079304878,3.0111315319338856
249.79484783298165,160,4.740632146455057,85.71281185057525,90.45344399703032,57.93774837662592,54.90125202767015,3.0364963489557626
211.24995618899618,122,5.347256762852816,113.90816232932997,119.25541909218279,68.87178294242956,65.7836624200073,3.0881205224222654
179.97291599513255,119,5.665284700995034,206.59533370189305,212.2606184028882,140.3489711231152,136.60302481952442,3.7459463035907152
163.49118331486466,130,5.527344630455357,281.6580826695623,287.18542730001764,228.35546720033963,223.96039960470458,4.39506759563508
163.13396543657586,155,4.947924815258927,264.2612779775539,269.2092027928129,255.78625714893826,251.08503907756543,4.701218071372784
151.4758192075451,145,5.055348698709708,257.39952996418396,262.4548786628936,251.23453766556014,246.3953127308626,4.839224934697665
134.1015132284365,139,5.150194834983267,291.79972323787564,296.94991807285857,307.79696379574244,302.45864161854854,5.338322177194277
129.56590157252504,136,5.547008566413718,349.24737119147875,354.7943797578928,372.4130736671033,366.5906068307186,5.822466836384348
107.58104118941219,153,4.588532149350729,325.310642995927,329.8991751452775,469.17721969579725,462.6514842029183,6.525735492879341
87.41448230109472,126,5.615081931230536,437.1534442943897,442.76852622562023,638.2104296204187,630.1168013712906,8.09362824912809
72.6149467896339,138,5.243488358446504,474.37082089338656,479.6143092518328,911.4759096153656,901.5109998349884,9.96490978037754
70.81178984475446,106,7.194250275144921,764.6386168668255,771.8328671419705,1155.3765848372982,1144.6073254973314,10.769259339966426
37.0197272709006,137,4.86586724290831,605.5600957845174,610.4259630274255,2259.0214218161855,2241.014162945794,18.007258870392565
32.0507492908373,147,5.123082082039525,695.391441788455,700.5145238704948,3212.8932173951234,3189.396323165723,23.496894229399654
-10.215517968551467,109,5.882579800200309,851.2316945385604,857.1142743387616,-9145.444821352754,-9082.677451142465,-62.76737021027964
-8.057737988699955,155,4.996602193158417,793.4499455775297,798.4465477706889,-15359.051768376528,-15262.936290183296,-96.11547819321797
-24.68977544806421,138,5.203651359579038,870.0576696409742,875.2613210005537,-4892.149082204252,-4863.064010566702,-29.08507163754743
-52.08538330448209,119,5.7631359363928265,1044.6876686099392,1050.4508045463326,-2399.975536519795,-2386.808441781878,-13.167094737915276
-67.03845662013919,132,5.478339242825975,1092.6527419791855,1098.1310812220106,-2162.2410483382105,-2151.4540938569867,-10.786954481225157
-75.84347190573317,140,5.297035386737272,1087.3195187691772,1092.6165541559137,-2016.8686076496042,-2007.0907726493176,-9.777835000287745
