Set1.csv,Set2.csv,Set3.csv,Set4.csv,Set5.csv,Total,Socio,Tesse
0.3738768575689593,0.3761989519705174,0.8202220472852483,0.61581403105768,0.4226185908434264,2.6087304787258314,1.172694400382903,1.7885084314405828
0.3751082696751737,0.3744725247770908,0.8571199535013825,0.7533963902386965,0.4686468830083489,2.8287440212006922,1.2182276774606136,1.97162406769931
0.3723938492276961,0.3636574757333375,0.7605869333766172,0.708343389844498,0.5047048520605666,2.7096865002427153,1.2407561770216002,1.9490995668660982
0.4316698708546537,0.4108013530471598,0.9406907495684788,0.8205466323108924,0.5583058337099711,3.1620144394911556,1.4007770576117846,2.221323689922677
0.443101077568682,0.3938330080502881,0.939412540133174,0.7455221477815062,0.6067490369453018,3.1286178104789517,1.443683122564272,2.189205270345778
0.3828175367462427,0.393410214796463,0.7661329800076998,0.7172804718574401,0.5467626755721461,2.8064038789799914,1.3229904271148518,2.0402708989722917
0.3927744498726171,0.3595845323825529,0.5409039867311992,0.6700699570945312,0.5155771558151548,2.478910081896055,1.2679361380703247,1.9380060951648561
0.4043651292565783,0.3808374043661296,0.8630826337470698,0.7135221480566439,0.521867859336153,2.8836751747625744,1.307070392958861,2.020592541015505
0.4047747389276179,0.4381687974287149,0.7363595059235188,0.7659240183642686,0.4879462252626652,2.8331732859067857,1.330889761618998,2.0968137799832665
0.4101075975155483,0.3948421414289265,0.9295847696265448,0.7691254595424926,0.5147857864637425,3.0184457545772543,1.3197355254082175,2.08886098495071
0.422121236261021,0.3768578903009825,0.9361460507796724,0.7311330133442836,0.5462883373341539,3.0125465280201134,1.3452674638961573,2.076400477240441
0.4218252600701531,0.4115681632798459,0.9997105330489704,0.6773077195248941,0.4058197856666111,2.9162314615904745,1.2392132090166101,1.9165209285415041
0.37612172744566,0.3795058634681602,0.934265037720571,0.8264212241931578,0.5410322154805217,3.0573460683080707,1.296659806394342,2.1230810305874996
0.4337043394767287,0.454398064592336,0.9019737510468347,0.7562855478999929,0.5761616039132483,3.1225233069291405,1.464264007982313,2.220549555882306
0.3819420126701722,0.392582846767649,0.9096095169357552,0.8908545517742477,0.5939845092961274,3.168973437443951,1.3685093687339487,2.2593639205081963
0.4281458109016614,0.4786544658221053,0.975300669232344,0.799870907456889,0.5862026235118286,3.268174476924828,1.4930029002355953,2.292873807692484
0.3814291504567125,0.3337507375095872,0.8891185644425973,0.7776897748201456,0.4940050695012112,2.8759932967302535,1.2091849574675109,1.9868747322876565
0.4482928607948971,0.4326853714380224,0.9671985054069812,0.7909173513604713,0.4848285338123775,3.1239226228127497,1.365806766045297,2.1567241174057683
0.4150243178101335,0.3781077411721364,0.8823483039881632,0.8568952129221529,0.5407557442055151,3.073131320098101,1.333887803187785,2.190783016109938
0.3951281756001206,0.4433239833618425,0.7300311051937646,0.7383848750124953,0.5527947219482691,2.859662861116492,1.391246880910232,2.1296317559227274
0.396136576055103,0.4305593582218732,0.8153018716008595,0.6775832235271405,0.4713304580718997,2.7909114874768757,1.298026392348876,1.9756096158760166
0.4267643144067421,0.4192011662382942,0.9932015598557083,0.6509228996058476,0.5773374242604337,3.067427364367026,1.42330290490547,2.0742258045113173
0.3992711045732408,0.4627340373950032,1.00310261388203,0.903411062994679,0.6109243678769417,3.3794431867218946,1.4729295098451858,2.3763405728398648
0.4217917559589353,0.3697388876245026,0.8765177812988494,0.715289530997866,0.5567324346038897,2.940070390484043,1.3482630781873275,2.0635526091851935
0.4579100261577169,0.4641841572575056,0.9613023966100452,0.7834873949672782,0.5689293781256255,3.2358133531181714,1.491023561540848,2.2745109565081263
0.4077024898981257,0.4131071073183875,0.8388309709799293,0.7692770388642285,0.515668931058674,2.9445865381193452,1.3364785282751872,2.1057555671394157
0.431549431344272,0.409535023300862,0.9012252333971338,0.747559563746633,0.5293708525211446,3.019240104310045,1.3704553071662784,2.1180148709129116
0.3868510718295159,0.3995779004787345,0.8092890720070837,0.800863415578285,0.5663705337477903,2.9629519936414095,1.3527995060560407,2.153662921634326
0.4097847711787531,0.4382523638495447,0.8042567408589428,0.7699625494911038,0.5647707246988568,2.987027150077201,1.4128078597271547,2.1827704092182585
0.3697874536602897,0.3655842790907182,0.9580302727418252,0.7293440102734864,0.4970415667727422,2.919787582539062,1.23241329952375,1.9617573097972365
0.4197857606447289,0.3991011304955931,0.8415548674482538,0.7083662033491219,0.5572650959910903,2.926073057928788,1.3761519871314123,2.084518190480534
0.3834168454376228,0.3881315268917142,0.8478992575078416,0.7868258407271121,0.5162328172291999,2.9225062877934906,1.287781189558537,2.074607030285649
0.4401323119744882,0.3815257693230645,0.8991948817945732,0.749616391336186,0.5325547555483625,3.003024109976675,1.3542128368459152,2.103829228182101
0.4352934405731493,0.4197936724793832,0.9767293566425704,0.8051265311616217,0.63054760506222,3.2674906059189444,1.4856347181147525,2.290761249276374
0.4277961516284021,0.3807110632574234,0.7831590761674697,0.7807126297265805,0.5482601913546837,2.9206391121345594,1.3567674062405093,2.13748003596709
0.4315419674146821,0.3974573460016341,0.7908275649065521,0.7457590682090891,0.5071274551634334,2.872713401695391,1.3361267685797498,2.081885836788839
0.4359934757977233,0.3980959307022446,0.8317659850861592,0.7639089843371447,0.6013119443042654,3.031076320227537,1.4354013508042334,2.199310335141378
