Set1.csv,Set2.csv,Set3.csv,Set4.csv,Set5.csv,Total,Socio,Tesse
0.9191796050174336,0.8172980535479007,7.600248811833978,3.690083572443555,1.1664113387556692,14.193221381598537,2.9028889973210035,6.592972569764558
0.8156881699499822,0.8147567404695406,10.333559425100612,3.952194249868032,1.124939971216944,17.04113855660511,2.7553848816364663,6.707579131504498
0.8079207514868555,0.8851804997364128,6.749255069658196,3.760139402543332,1.266998759056999,13.469494482481798,2.9601000102802675,6.7202394128236005
0.9676341815563106,0.9003518560315116,13.579795963789136,5.4599365431407625,1.431749467239035,22.339468011756757,3.2997355048268573,8.75967204796762
0.9500048784136153,0.8742457849123608,12.674352509380029,3.768831318816724,1.4855072763421222,19.75294176786485,3.3097579396680983,7.078589258484822
0.79308047564705,0.8537820575446529,7.052642119263409,3.5896328679232377,1.5371597723451105,13.82629729272346,3.1840223055368133,6.7736551734600505
0.9321924196800472,0.8270612651330232,4.502569128695948,3.981615756013888,1.4292163114519207,11.672654880974827,3.188469996264991,7.1700857522788795
0.9063657301535386,0.8568159831218709,7.921991964462387,4.463812366837161,1.5920973597143009,15.74108340428926,3.3552790729897106,7.819091439826872
0.9038299748359808,0.9704094230840012,10.799915721231256,4.684152568622091,1.351479757292979,18.709787445066308,3.2257191552129614,7.909871723835052
0.8495415436056976,0.8732898772796204,10.964226253218705,4.01380672788676,1.2873012666657315,17.988165668656514,3.0101326875510495,7.02393941543781
0.9091005726847692,0.8094011088230896,9.898727268646486,3.5465192910906684,1.36354505683857,16.527293298083585,3.082046738346429,6.628566029437097
0.9494026187698508,0.9398407220640924,34.54232720202761,3.319809780717255,0.9304810155286846,40.68186133910749,2.8197243563626277,6.139534137079883
0.8529963001336004,0.898843803775083,19.7007011295234,4.449755559288675,1.3088996848940688,27.211196477614827,3.0607397888027523,7.5104953480914265
0.960740633905338,0.9899997856164676,24.978925958976152,4.228152817958549,1.7509760300088513,32.90879522646536,3.701716449530657,7.929869267489205
0.8378344919592292,1.0657171400707313,14.806372399277612,5.499776905793542,1.4805781816500767,23.690279118751192,3.3841298136800373,8.883906719473579
0.9478869023317374,0.9929908114798708,15.190115264328751,4.612312345135136,2.0966683934384163,23.83997371671391,4.037546107250025,8.64985845238516
0.9415797386771468,0.7922459027434932,10.150859787573587,5.5894408253177685,1.2543224391893333,18.72844869350133,2.9881480806099736,8.577588905927742
0.976035131742366,0.9600327607761128,13.230008446755631,5.62670294260252,1.1831250261490325,21.97590430802566,3.119192918667511,8.74589586127003
0.8839121687129584,0.779765476283855,7.714846799956428,5.279557004030134,1.2253754519982851,15.88345690098166,2.8890530969950987,8.168610101025232
0.8767637278582379,0.9493472153990664,5.432222139078774,3.700681155645057,1.577337865731364,12.536352103712499,3.403448808988668,7.104129964633725
0.8517651367190334,1.0039772828864932,8.550015855456902,3.894986574140688,1.3636220576118705,15.664366906814987,3.219364477217397,7.114351051358085
0.9390021598120356,0.9109854127010718,17.63578154997792,3.141604581470593,1.501208100068903,24.128581804030524,3.3511956725820102,6.492800254052604
0.7615974046566109,0.985626959461762,24.90946760858468,7.698950299481177,1.5019905301024914,35.85763280228672,3.2492148942208643,10.94816519370204
0.9028335788868274,0.8015870528530129,11.630987374304448,3.5423195972141857,1.4039812027529994,18.281708806011473,3.10840183449284,6.650721431707026
1.103472984457922,1.0009538344848468,16.221301368428364,4.0987502293629925,1.327459414810514,23.751937831544637,3.431886233753283,7.530636463116275
0.8032900659606683,0.8168635069897614,7.676872624238705,4.195542074864693,1.41730680727253,14.909875079326357,3.0374603802229596,7.233002455087652
0.8992397873149085,0.8747319281058236,11.420560103601918,4.925796841525035,1.6062616151131357,19.726590275660822,3.3802333305338674,8.306030172058902
0.8465391750807633,0.8695038139279173,7.441585549216381,4.723870654465689,1.41930849699446,15.300807689685211,3.135351486003141,7.859222140468829
0.9639507649924228,0.9460553129080512,10.128969754471717,4.491417559959215,1.636698578833479,18.167091971164883,3.546704656733953,8.038122216693168
0.8556615911638131,0.8355191816410161,16.353207528427074,3.7255928068938937,1.201424160062223,22.971405268188022,2.8926049328670524,6.618197739760946
0.8602981737225259,0.876068382707113,11.440421708872892,3.5866166476214176,1.3974078886474095,18.16081280157136,3.1337744450770484,6.720391092698466
0.8308053308977913,0.8670646401181936,9.975616248465911,6.061719469132398,1.3652216260676058,19.100427314681898,3.0630915970835906,9.124811066215988
0.954389632767488,0.919070345806576,19.120809170230604,4.480480312905895,1.4864807226182275,26.961230184328794,3.3599407011922917,7.840421014098187
0.8916478544163124,0.9709793169385976,15.898049143135294,4.087323983289207,1.7715918112875075,23.619592109066918,3.634218982642418,7.721542965931624
0.9177790150669766,0.7968729373375166,6.9754327690393465,4.129803593798653,1.524868499210435,14.344756814452928,3.2395204516149283,7.369324045413581
0.9483300479049638,0.9307887965546188,6.952863102900596,4.343725211111426,1.3933533279873311,14.569060486458936,3.2724721724469137,7.616197383558339
0.951795545118033,0.855727355271215,7.0159709245969175,3.929616509309071,1.4937322903505974,14.246842624645833,3.3012551907398455,7.230871700048916
0.9212192416563012,0.9756369549747366,6.001655266012308,3.8734009335173343,1.3132060499631082,13.085118446123788,3.2100622465941457,7.0834631801114805
0.970319000703698,0.8649154264868519,8.70801022495962,7.693187332356319,1.287692234483099,19.524124218989588,3.122926661673649,10.816113994029969
0.8362641824298324,0.8573415470247787,9.37729653966249,4.038784048365284,1.3641372537930023,16.47382357127539,3.0577429832476133,7.096527031612897
