time,completations,s,d,w,l,q,x,a,c,u
420.43635644856073,476,0.7508644265135747,0.1753037415918414,0.9261681681054162,1.0485678539841397,0.19847137317660996,0.42504824040376477,419.9076484416583,419.9076484416583,0.522960356293692
419.195613837161,434,0.7672710558841253,0.18703274762711397,0.9543038035112391,0.9880061647896052,0.19363802909850888,0.3971840678455482,418.2233926353028,418.2233926353028,0.509371855016976
419.2231941891717,438,0.6901963257818945,0.08623343910960996,0.7764297648915045,0.8112056816899825,0.0900957934902943,0.3605549440998441,418.95578940555873,418.95578940555873,0.4574915622605778
419.1443599447946,429,0.765135497368684,0.14625665949625924,0.9113921568649432,0.9328223701890144,0.14969569656659398,0.3915633368112102,418.50800637309976,418.50800637309976,0.4931656753340417
422.09312977660176,473,0.687844060634172,0.11812117301140491,0.8059652336455769,0.9031692975342297,0.1323672689578367,0.3854010142881965,419.3520688692631,419.3520688692631,0.4670018578189078
420.7704189957464,458,0.7608144378789244,0.21138714124571684,0.9722015791246414,1.0582215458534574,0.23009058222678203,0.4140654818133377,419.438516231373,419.438516231373,0.5091909548622706
418.40664590173753,458,0.7503823364413433,0.2514340510673477,1.001816387508691,1.0966171545629244,0.27522697480261754,0.41069508988015346,417.7052479982501,417.7052479982501,0.5013049541998106
419.47275120365504,406,0.8394131680563517,0.11429774563344734,0.953710913689799,0.9230793414995117,0.1106266964755714,0.40622632251197016,418.05265667603044,418.05265667603044,0.5198007167551696
420.6682322765592,459,0.7130958704183264,0.10010207425497791,0.8131979446733043,0.8872974661886435,0.10922348910061766,0.3890369885440129,419.74914262422703,419.74914262422703,0.4853875666421569
419.86415999577923,439,0.7402868472330014,0.13219240346656064,0.8724792506995621,0.912243595788119,0.13821723941001182,0.3870131781890536,419.44610609098623,419.44610609098623,0.48071406237930775
419.5709185755362,486,0.7507178773822747,0.15545554977405715,0.9061734271563316,1.0496444488887784,0.1800682407796338,0.4347881040545724,418.9913870472716,418.9913870472716,0.5287266298449104
421.9632578162476,459,0.7746277786450243,0.10565869460532991,0.8802864732503541,0.9575513595969649,0.11493261540075977,0.4213093720981026,419.97039837934506,419.97039837934506,0.5376546113140893
421.8793657983514,420,0.7121631865173732,0.1446847989546138,0.856847985471987,0.853030944562117,0.14404026479451787,0.35449533988379955,419.59852666998233,419.59852666998233,0.454504116814857
420.72268132474727,433,0.766930305154317,0.11795247179628679,0.8848827769506037,0.9107049831807439,0.1213945017819699,0.394655240699387,419.2287716959998,419.2287716959998,0.5001676991532051
421.36826994456084,453,0.7224303472643379,0.08387267494466222,0.806303022209,0.8668314515203848,0.09016891982619117,0.3883312658470969,419.30962232981557,419.30962232981557,0.49811900947674215
419.83044687293915,442,0.7504003725621985,0.1699009606285693,0.9203013331907677,0.968898735906661,0.17887274531224115,0.39501299529720996,418.540862741593,418.540862741593,0.48976260164750707
418.9436615748692,450,0.7363828526146211,0.11058793701433142,0.8469707896289527,0.9097568248205037,0.11878583260903623,0.3954854961057337,418.68330839223603,418.68330839223603,0.49087311804154704
419.88538292363177,443,0.7663944774933328,0.18266138466260026,0.9490558621559331,1.0013012217944866,0.19271686202100863,0.404292179886739,419.76152412519644,419.76152412519644,0.5004324347569448
420.1748933319499,470,0.7397225070207629,0.12984122493594483,0.8695637319567079,0.9726781883104384,0.14523803465735,0.41372007682654416,418.5321178261815,418.5321178261815,0.5170852434105805
421.32044329212897,402,0.7606159610372819,0.19603525327515922,0.9566512143124412,0.9127821691931318,0.187045687127915,0.36286824103260834,419.28739745487604,419.28739745487604,0.44188653803034117
419.5939008710643,399,0.8426305636295074,0.11516627644933498,0.9577968400788424,0.9107876410932177,0.10951385186460301,0.4006368946143074,418.0102849609165,418.0102849609165,0.5106177111474588
422.1724793477967,476,0.7907255489141962,0.1533447252317088,0.9440702741459052,1.0644404182567333,0.1728963700406454,0.44577202410804395,418.91706263421213,418.91706263421213,0.5346352895650124
421.6849403235817,482,0.8053821793858009,0.22551327430802584,1.0308954536938264,1.178348006213199,0.25776922015061543,0.460289393031292,419.88228635444256,419.88228635444256,0.5458696043702552
419.9744097658941,475,0.7296630741378731,0.11239011853974903,0.8420531926776221,0.9523800908365544,0.12711561720186548,0.4126322368173444,419.6380207536305,419.6380207536305,0.5216711163644591
419.6891461087636,448,0.731447444368712,0.19766834312623122,0.9291157874949433,0.9917908925142034,0.21100240151934307,0.3903942454974301,419.23924695492997,419.23924695492997,0.48765305092555117
419.57454283078187,455,0.7358595370225282,0.12098123770728135,0.8568407747298096,0.9291854312030994,0.1311959080868587,0.3989947615581203,418.894360277598,418.894360277598,0.4963862341669113
419.9090297831864,482,0.7628171404692025,0.22591666738436297,0.988733807853566,1.1349355731442314,0.25932243880415623,0.4378065671700373,419.520066784312,419.520066784312,0.5367508301597748
421.22945603952553,420,0.7419643574225271,0.06908491029383347,0.8110492677163607,0.808682031982369,0.06888326993135876,0.36989938102550507,419.74486948828024,419.74486948828024,0.46600659328539706
419.0345580007707,447,0.7529055811156206,0.12890158318639364,0.8818071643020142,0.9406570291567108,0.13750419048782123,0.4015764193344447,418.9888541102874,418.9888541102874,0.5034669237799047
419.54134337200196,439,0.7765003791102822,0.11363974560817597,0.8901401247184583,0.9314255220013229,0.11891044615775646,0.4062575379217832,418.5257468703008,418.5257468703008,0.5120254067003569
417.9766850297903,476,0.7182089992011593,0.1975632377511406,0.9157722369523003,1.0428992821889733,0.22498886789065864,0.4089552071491572,417.66864425111095,417.66864425111095,0.4994353681517656
