Time,Set1.csv_mean,Set1.csv_var,Set2.csv_mean,Set2.csv_var,Set3.csv_mean,Set3.csv_var,Set4.csv_mean,Set4.csv_var,Set5.csv_mean,Set5.csv_var,Total_mean,Total_var,Tesse_mean,Tesse_var,Socio_mean,Socio_var
0,0.2238171743171617,0.04421126202822009,0.06165183659546715,0.025896340258281393,0.0,0.0,0.0019323805623008437,0.0038342622686272586,0.0,0.0,0.28740139147492993,0.05524736179860875,0.28740139147492993,0.05524736179860875,0.28546901091262894,0.054377621433717806
1,0.2945703254164546,0.04258508421401288,0.16426925817045346,0.032063765511620136,0.005423429884064343,0.005451624763224873,0.00558216752838005,0.005424088266081684,0.0012960235132019543,0.0025715918245457674,0.4711412045125547,0.06478155727454743,0.46571777462849034,0.06336333698476672,0.46013560710011026,0.062425572625773876
2,0.31778028509006945,0.039874280323117205,0.22801492361411413,0.02931767431357693,0.018031944953662882,0.009118349445798757,0.022090850863910733,0.010883552400180308,0.0020611863745550146,0.0029730943159774876,0.5879791908963126,0.06574086994905169,0.5699472459426493,0.06198278719177358,0.547856395078739,0.059551305156754386
3,0.3326729117011901,0.03753379798015292,0.27513496916310004,0.028464946519449183,0.05021492733880681,0.016630719215360787,0.056704538875007995,0.018545700668994806,0.012026425132942789,0.007757916286466076,0.726753772211048,0.07020397350578288,0.6765388448722409,0.06271592455432659,0.6198343059972328,0.059108664585939746
4,0.3422718334789997,0.03547905620475859,0.28421535189648856,0.02723993753139477,0.09149821256171141,0.02258295203778897,0.10577293443297636,0.02277043942017375,0.02810711305389705,0.010229568510793213,0.8518654454240732,0.07661123113324832,0.7603672328623616,0.06454145671685292,0.6545942984293854,0.056881993364179644
5,0.35765405286270596,0.03140360763063785,0.30883931646844714,0.025731732401136728,0.14995081451634126,0.02634804912898444,0.13888566111946066,0.025301609831278372,0.05051931738146504,0.013252363220900325,1.0058491623484205,0.08043439902357957,0.8558983478320789,0.06472064605380957,0.7170126867126182,0.053133492476909974
6,0.3700640965406954,0.030721253225866375,0.3283206491060405,0.02313052240088412,0.21122302362582948,0.02944493441266517,0.16566492696639915,0.0260249134045498,0.06597171066376997,0.013416343074796716,1.1412444069027345,0.08276594387472391,0.9300213832769053,0.0640786958001725,0.7643564563105059,0.052004173560465196
7,0.3689077457039698,0.02859557862023821,0.3412827386312567,0.023152752848983372,0.26102808927434074,0.0313029144877386,0.20151009836460773,0.025663372362428848,0.08370065992637621,0.013994149318604382,1.256429331900552,0.08525250363188058,0.9954012426262099,0.0654350193533348,0.793891144261603,0.051309606725720526
8,0.3702190385664889,0.026248586003580255,0.33991619301064,0.022009394548153857,0.3141046207616327,0.032832107173459406,0.22850714406602787,0.025777046910075405,0.10181372407491926,0.014656172552089826,1.3545607204797094,0.08717820973023867,1.0404560997180767,0.0659009796649317,0.8119489556520482,0.048445629787042
9,0.36867573239560547,0.024255756492048298,0.3451499010480649,0.021851159808020115,0.3616864149495044,0.031540856901673825,0.2543979390616744,0.026055605238354443,0.11813848525158395,0.015009176068515609,1.4480484727064329,0.08721469197659981,1.086362057756928,0.06649495457730478,0.8319641186952543,0.047019686960892065
10,0.36680370715804506,0.022246017957546143,0.3488115429046184,0.020536495548477408,0.3908996803342749,0.03060545824975497,0.29018437404283515,0.026240450433477128,0.13248298228905164,0.014737119447683166,1.5291822867288256,0.0847112751058954,1.1382826063945506,0.0643186427676555,0.8480982323517154,0.04481341017064152
