Time,Set1.csv_mean,Set1.csv_var,Set2.csv_mean,Set2.csv_var,Set3.csv_mean,Set3.csv_var,Set4.csv_mean,Set4.csv_var,Set5.csv_mean,Set5.csv_var,Total_mean,Total_var,Tesse_mean,Tesse_var,Socio_mean,Socio_var
0,0.2238171743171617,0.04421126202822009,0.06165183659546715,0.025896340258281393,0.0,0.0,0.0038647611246016883,0.007668524537254518,0.0,0.0,0.2893337720372307,0.056365054714009266,0.2893337720372307,0.056365054714009266,0.28546901091262894,0.054377621433717806
1,0.2945703254164546,0.04258508421401288,0.16426925817045346,0.032063765511620136,0.013558574710160854,0.01362906190806218,0.011164335056760103,0.01084817653216337,0.0012960235132019543,0.0025715918245457674,0.484858516867031,0.06893104820462276,0.4712999421568705,0.06474344983912224,0.46013560710011026,0.062425572625773876
2,0.31778028509006945,0.039874280323117205,0.22801492361411413,0.02931767431357693,0.04503021294959748,0.022771083381859594,0.044181701727821474,0.02176710480036062,0.0020611863745550146,0.0029730943159774876,0.6370683097561578,0.07681107061133081,0.5920380968065599,0.06613831942182567,0.547856395078739,0.059551305156754386
3,0.3326729117011901,0.03753379798015292,0.27486395933879904,0.028457878000568003,0.11608851376715543,0.036255372975683826,0.1114235675727823,0.03473796605522672,0.012026425132942789,0.007757916286466076,0.8470753775128697,0.08789220705995598,0.7309868637457142,0.06956142331521721,0.6195632961729319,0.05909433696083909
4,0.3422718334789997,0.03547905620475859,0.2835730192074079,0.027186129415076435,0.19362452789711032,0.04147926635592946,0.1998573850453864,0.041568015645257576,0.027600866036782766,0.010234569500334785,1.046927631665687,0.09757650761048027,0.853303103768577,0.0747996177060852,0.6534457187231906,0.05681744389590956
5,0.35774779769981874,0.031359466890204975,0.3085451548961173,0.025758743372266732,0.3041840171991782,0.045495249456358654,0.252712743863692,0.04321000126884102,0.04983467311362296,0.013079637154945253,1.2730243867724291,0.10280553664308148,0.9688403695732513,0.0757130546625647,0.7161276257095591,0.05307309085496767
6,0.3674063419431575,0.030570853833274337,0.3279360143788677,0.023243730076890744,0.3965178596822012,0.04397321510162133,0.293967958347725,0.042110042952010686,0.0644398675980536,0.012898420263766489,1.4502680419500051,0.09847314887431047,1.0537501822678041,0.07288387800642232,0.7597822239200785,0.051539720302748275
7,0.36780714528230585,0.02864070180778179,0.34127746379247803,0.02326934734974618,0.4615723525782331,0.041799670675549225,0.3490931677263425,0.04025326827295676,0.07951626046662823,0.013229518891820342,1.5992663898459873,0.09782117606961277,1.1376940372677546,0.07347660322199512,0.788600869541412,0.050634773148995636
8,0.37003072734133996,0.02643768640423216,0.3390839916710561,0.022171650498518027,0.5158187451790346,0.03819273383645891,0.38717853728036655,0.040220085626276166,0.09221525161829022,0.01319271791173198,1.704327253090087,0.09505550767402184,1.188508507911053,0.07378832257160374,0.8013299706306863,0.04719788134629485
9,0.3656118841525884,0.023933266024836367,0.34482676619543434,0.021700595437158972,0.5749989272442861,0.03288323319154178,0.42149164761440006,0.03905601097366498,0.10533479879006753,0.013223961393013317,1.8122640239967764,0.09119863772856547,1.2372650967524905,0.0713985762001085,0.8157734491380905,0.044440927576489486
10,0.3666453368136048,0.02227745035035102,0.34800576107380476,0.02061531693993936,0.6094077678849885,0.030591584733369863,0.4627851723161277,0.03722258028821074,0.11704627919294687,0.012852665916754352,1.903890317281472,0.08613716187257815,1.2944825493964836,0.0685198385370696,0.8316973770803557,0.04254768979760938
11,0.3688846728616593,0.0220048494315085,0.34705395845211484,0.01884676272267849,0.6406300929904081,0.029920639378451082,0.491175269167002,0.03668571550525897,0.13101366196258507,0.013503146546581813,1.9787576554337691,0.08348749220253604,1.338127562443361,0.06604923750342742,0.8469522932763592,0.040624321234629064
12,0.3690990819711569,0.022213110716777815,0.3499899124065602,0.018456152681770845,0.6649402607813203,0.02801388317680584,0.5178093743828159,0.03460023449027813,0.13768365845300037,0.01342758342096534,2.0395222879948536,0.07867126202241576,1.3745820272135325,0.06302118888014284,0.8567726528307175,0.04030796397902307
13,0.3669399706137597,0.021431196933469236,0.35444707140358295,0.018062589531058174,0.6883975526396051,0.026461930605354716,0.540997362284342,0.03341427254301283,0.1469463401576954,0.012956027444114464,2.097728297098986,0.07666193211515543,1.40933074445938,0.06175781378428175,0.8683333821750381,0.03998686703743189
14,0.3639583222163584,0.021245244862881707,0.3556616752805726,0.018287944893894056,0.704324343826123,0.025682167154887182,0.5582762355131168,0.032406568863615856,0.15565238008994642,0.0131557579754205,2.1378729569261172,0.07475312605481989,1.4335486130999955,0.060698563624575055,0.8752723775868778,0.039288431232018695
