time,Set1.csv,Set2.csv,Set3.csv,Set4.csv,Set5.csv,Total,Socio,Tesse
512.1426798213572,0.4500881086985266,0.4541938800010842,0.933014108036969,0.8307429548300721,0.5647043280223164,3.2327433795889684,1.468986316721927,2.2997292715519992
512.1974454758915,0.4762438788623958,0.4664856302602269,1.0009875463863196,0.8008980251481418,0.5882815925632688,3.332896673220353,1.5310111016858916,2.3319091268340335
511.967229481545,0.4300981266366166,0.4315910071309465,1.0013436112074028,0.850506964510013,0.5533637602971281,3.266903469782107,1.4150528940646914,2.2655598585747043
511.7567549005846,0.4381838517017919,0.4085040409794973,0.9333855928608784,0.8865576550274652,0.5884246640632215,3.2550558046328546,1.4351125567445107,2.321670211771976
512.1245344345507,0.4525938012365919,0.4646989673589038,0.9769956061841812,0.8518573786840812,0.6235565586219549,3.369702312085713,1.5408493272174506,2.3927067059015314
512.6767290418675,0.3975644388469985,0.4135281628450316,0.9549111366607714,0.7687748186752482,0.5392546374716867,3.0740331944997363,1.3503472391637168,2.119122057838965
511.8356024458594,0.4007244287777337,0.3950808026410759,0.7942176068226738,0.7141002038944513,0.5322011307969211,2.8363241729328554,1.3280063622157305,2.042106566110182
509.97154471236536,0.4436128714801103,0.3880043817533162,0.90938586462747,0.833846671352704,0.5958914313688786,3.170741220582479,1.427508684602305,2.261355355955009
512.9976101013162,0.4336150264229172,0.4191274153647152,0.9275278480283776,0.8323963021522206,0.5358801771170454,3.148546769085276,1.3886226189046778,2.2210189210568982
512.0224971418311,0.4003244702534127,0.4057089141500642,0.8264993945164264,0.806540286764388,0.5154297344596278,2.9545028001439193,1.3214631188631047,2.128003405627493
512.0029515634378,0.4285456352818232,0.4350070583796762,0.9178006778267443,0.8305209513345124,0.6030902797255372,3.2149646025482936,1.4666429733870365,2.297163924721549
512.5611669317759,0.4421084716430533,0.462786295718429,0.953898440421092,0.8629850568170894,0.5761858044560325,3.297964069055696,1.4810805718175146,2.344065628634604
512.494230970764,0.3828024876032943,0.3805909641478893,0.8499031282164555,0.7738139342982505,0.5243319261295964,2.9114424403954864,1.28772537788078,2.061539312179031
511.64065633057,0.3794805573510336,0.4087834543860644,0.8567382560612367,0.7997364032748012,0.5595540420563264,3.004292713129462,1.3478180537934246,2.1475544570682255
511.1562608465065,0.4681032249803099,0.445258059625439,0.8577718539052192,0.8388773544397471,0.5887020611192064,3.198712554069921,1.5020633457249553,2.340940700164702
512.1478330666305,0.4510749863518653,0.4669098214261433,0.9200611830183932,0.8249219758988136,0.5510685907852413,3.2140365574804566,1.46905339856325,2.2939753744620637
512.3187007418001,0.4584918364830385,0.4233855503734455,0.997637892676224,0.8567865098097592,0.5521148116507096,3.2884166009931772,1.4339921985071937,2.290778708316953
509.810419336789,0.3990407284849419,0.4219527936502435,0.9441888596460756,0.7528065845543437,0.5718665671842379,3.0898555335198425,1.3928600893194232,2.145666673873767
511.7561959485811,0.4369572301479995,0.4507199587511866,0.9977817114193884,0.829348400311029,0.5828913895328733,3.297698690162477,1.4705685784320595,2.2999169787430884
511.9391464969067,0.464653314395903,0.420918719524318,0.9704937558306214,0.8658871686131886,0.5965762849957297,3.3185292433597606,1.4821483189159506,2.348035487529139
512.7858906912497,0.4187165761628874,0.3955666634629705,0.9073152878677752,0.8467063053615528,0.54561185446072,3.1139166873159057,1.359895094086578,2.2066013994481306
513.0416548838857,0.4349298337450097,0.4511764773054631,0.8887868756095395,0.7512563955587218,0.6542567028793669,3.180406285098101,1.5403630139298397,2.2916194094885616
513.4945894926805,0.4484522503857945,0.4197110531881079,0.9839716640991084,0.8685632147533784,0.6072460145355992,3.3279441969619885,1.4754093181095018,2.34397253286288
512.0462135717771,0.4453974393370926,0.4610592870185681,0.8617829804874433,0.8078992567579177,0.6090866314650044,3.1852255950660258,1.5155433578206652,2.3234426145785827
512.8455978261409,0.4538096370637702,0.4405278974737116,0.9488618707207682,0.8294282520468363,0.6021823384549867,3.274809995760073,1.4965198729924685,2.3259481250393046
511.9898760834985,0.3882638939922691,0.4031188427402926,0.9547052407190244,0.8013144600559438,0.5825701673308835,3.129972604838413,1.373952904063445,2.1752673641193887
511.8537046877809,0.4210727258497757,0.4330965917962004,0.9363501187512966,0.8398329617776742,0.5898478383885194,3.2202002365634663,1.4440171560344957,2.2838501178121695
511.7158885246263,0.4301955265559997,0.4003808087890325,0.960403188686447,0.8555300857836469,0.5436874222388013,3.190197032053927,1.3742637575838335,2.2297938433674807
511.8813850227998,0.425032294903445,0.3872732734993689,0.9872861619512936,0.7744837034478868,0.5096327649091204,3.083708198711115,1.3219383333119343,2.096422036759821
511.2877160499811,0.4477046162507735,0.4347182916374694,0.883743117443997,0.8067873864917701,0.584139962697494,3.157093374521504,1.466562870585737,2.273350257077507
511.7095686271532,0.4164172472069707,0.3815736448481134,0.9378466561301354,0.7728332529538776,0.5418122402957243,3.0504830414348216,1.3398031323508084,2.112636385304686
510.8326041664004,0.3939506896824356,0.4105898823986122,0.8887935735846534,0.7507280428892373,0.5233564666811612,2.9674186552360995,1.327897038762209,2.078625081651446
511.4319226877415,0.4703135260315995,0.4189251849643599,0.8880366776552364,0.8204198792338694,0.5571876420156029,3.154882909900668,1.4464263530115624,2.2668462322454315
511.7928017023369,0.4321005949636129,0.4382793645675489,0.9987505419210296,0.8264905380065226,0.5603740649723943,3.2559951044311086,1.4307540245035562,2.2572445625100785
511.8553928573128,0.4399407648081452,0.4722088582659151,0.9881797530064252,0.8230056728257286,0.5835332099194815,3.3068682588256957,1.4956828329935417,2.3186885058192703
511.7451966450863,0.4398603039729371,0.4258489272253806,0.967201401917543,0.7916555443447408,0.5465207228043333,3.171086900264935,1.412229954002651,2.203885498347392
512.4257860250727,0.42556932041854,0.4343176465831168,0.9382884141283672,0.8141087367127756,0.5846619088994531,3.196946026742253,1.44454887590111,2.2586576126138853
513.4322568474927,0.4114079630393522,0.4347040666643519,0.9845211862916984,0.8137741926289735,0.5766885853068007,3.221095993931177,1.4228006150105048,2.2365748076394785
512.608401241021,0.3889397519950122,0.394900196786191,0.9746914245930688,0.7481702725224114,0.5339164123031515,3.0406180581998346,1.3177563610843546,2.0659266336067663
