time,completations,s,d,w,l,q,x
256.29996193432,256,0.6808700925459539,0.10312917131764891,0.7839992638636027,0.7830817064284821,0.10300847357942144,0.6800732328490607
256.1678510542131,258,0.7074471097154605,0.049283649668045076,0.7567307593835056,0.7621430055234617,0.04963613334783646,0.7125068721756252
256.13483540371396,259,0.6830632255084546,0.06057263651340213,0.7436358620218567,0.7519542898570842,0.061250211562373334,0.6907040782947109
256.1531887355093,295,0.6911719473086527,0.17004028341274327,0.861212230721396,0.9918190334344764,0.1958276758309414,0.795991357603535
257.08564558394687,296,0.7314770148525863,0.13469881584468354,0.8661758306972698,0.9972865085642161,0.15508780896523136,0.8421986995989847
256.04467643619205,272,0.655985580346493,0.05352289209520891,0.709508472441702,0.7537212145562274,0.056858150118675975,0.6968630644375514
257.81499282184905,248,0.7449641521783433,0.0831372174047581,0.8281013695831014,0.7965756273861073,0.0799721912628531,0.7166034361232542
256.79741224270765,268,0.7283833645715598,0.15485173971333707,0.8832351042848969,0.9217655500540357,0.16160702664694718,0.7601585234070886
256.9253944386601,276,0.6906633784033658,0.19576170008815222,0.886425078491518,0.9522348781372367,0.2102954024547757,0.7419394756824611
258.6152731667971,273,0.7463436330003771,0.06739892768769179,0.8137425606880688,0.8590046378450483,0.07114779816918473,0.7878568396758636
256.79797013044663,272,0.6983728991116256,0.10146143808106324,0.7998343371926888,0.8471832530681577,0.10746779323851505,0.7397154598296426
256.8459268333095,273,0.7351451358918784,0.14788264358816838,0.8830277794800467,0.9385649473604565,0.1571835777087132,0.7813813696517432
256.65159251901014,257,0.7402393389078469,0.1089848203388094,0.8492241592466563,0.8503769907845979,0.10913276848262449,0.7412442223019734
257.243001370462,295,0.7001423927643358,0.11094726888356135,0.8110896616478971,0.9301378420847644,0.12723162203163738,0.8029062200531271
257.3164918596872,267,0.718436825702437,0.09255339997903814,0.8109902256814753,0.8415099579976728,0.09603643208332845,0.7454735259143445
256.00424553048197,301,0.6964521211647392,0.21142794059543452,0.9078800617601737,1.0674506511544328,0.2485888856544307,0.8188617655000021
256.8093531742079,247,0.722505309629651,0.09350645972835071,0.8160117693580017,0.78484254775059,0.08993479118821375,0.6949077565623764
257.5604554132351,279,0.7921682934387079,0.15752104854806107,0.9496893419867689,1.028742265536051,0.17063323045611717,0.8581090350799339
256.1168848968655,283,0.7558043083204035,0.190352706518244,0.9461570148386474,1.0454696702529442,0.21033293438015868,0.8351367358727856
257.1291274943005,273,0.6896360477870612,0.11048881426155449,0.8001248620486157,0.8495112532286482,0.11730855460579033,0.7322026986228578
257.8034667642705,288,0.6576067838642372,0.10132063544095457,0.7589274193051918,0.8478206267092271,0.11318832664758827,0.7346323000616388
256.307342576486,271,0.7414626926486754,0.12833270997865054,0.8697954026273259,0.9196558777541245,0.1356893019708788,0.7839665757832457
257.03754457751256,304,0.641150453099831,0.06790844224738785,0.7090588953472189,0.8386086341583139,0.0803157627308427,0.7582928714274711
257.04776766324903,275,0.7223393852128919,0.11104231480222965,0.8333817000151215,0.8915851306065438,0.11879751708491136,0.7727876135216324
256.4391959096638,305,0.7228605123903241,0.23581221598901497,0.958672728379339,1.1402125214068324,0.28046697628074724,0.8597455451260851
256.9429332774098,288,0.6717660582403053,0.07542239303024366,0.7471884512705489,0.8375022080626237,0.08453880756961034,0.7529634004930134
256.097319393215,288,0.6886670912490571,0.09320780833277809,0.7818748995818352,0.8792750022261046,0.1048189370487854,0.7744560651773191
258.0909898451682,267,0.7219669586584847,0.09074849498111359,0.8127154536395983,0.840769475338719,0.09388103077326758,0.7468884445654514
256.1745833695186,284,0.7332393996731541,0.17965490468259304,0.9128943043557471,1.012051933595068,0.19916883345237976,0.812883100142688
256.41707754563595,258,0.6911254924488057,0.09069256602976897,0.7818180584785747,0.786644403790044,0.09125243240289252,0.6953919713871515
257.27181128287975,284,0.7252816015512015,0.08132727166987704,0.8066088732210785,0.890408159574497,0.08977643154558096,0.8006317280289161
256.4368379153275,273,0.6953090574392823,0.11462086253091718,0.8099299199701995,0.8622429988973453,0.12202418234962203,0.7402188165477234
256.70429912075633,278,0.8120900994760678,0.13086019670974972,0.9429502961858175,1.0211756610135456,0.14171610997522602,0.8794595510383195
256.0546753868148,295,0.71708039990215,0.08328326131410549,0.8003636612162555,0.9220971251632667,0.09595045296691446,0.8261466721963522
256.4589595372563,275,0.6875121626250951,0.05210458913978734,0.7396167517648825,0.7930883253302567,0.055871559485758386,0.7372167658444984
256.09586408664654,263,0.7693412893640302,0.09113651384466603,0.8604778032086963,0.8836755839497653,0.09359348002995321,0.7900821039198122
256.02116347441915,282,0.7749685777493438,0.18438862093775732,0.9593571986871011,1.056704556601212,0.20309880011010498,0.853605756491107
256.1936810192001,262,0.7105440000243787,0.10308931654899356,0.8136333165733722,0.8320733286401691,0.10542571084652212,0.726647617793647
256.10611688592144,264,0.6915747000883019,0.19731236716690104,0.888887067255203,0.9162849704987799,0.20339406791781073,0.7128909025809691
256.127414840661,283,0.6509288388365783,0.08540438907269166,0.7363332279092699,0.8135884385041708,0.09436491647177929,0.7192235220323916
256.62536956148506,261,0.7070685806005456,0.07561353517860207,0.7826821157791476,0.796024307991942,0.07690250077511057,0.7191218072168314
256.7397622596036,292,0.6261239429013273,0.08255383351649458,0.7086777764178219,0.8060064747772175,0.09389164800441704,0.7121148267728005
256.45165093147807,262,0.6868377518542292,0.14043852486484928,0.8272762767190784,0.8451744557429718,0.14347692198878387,0.7016975337541879
256.4685442866339,277,0.7193002251719901,0.1848884816067159,0.904188706778706,0.9765730626902245,0.19968963268970122,0.7768834300005233
256.0784460138693,256,0.6338499192343932,0.08355163015897915,0.7174015493933723,0.7171817835646991,0.08352603529755961,0.6336557482671394
256.84922787378855,274,0.7534976136790633,0.09929027710921776,0.8527878907882811,0.9097316897164572,0.1059202558369925,0.8038114338794647
256.2962919601705,259,0.7267928569046531,0.16922914847945458,0.8960220053841077,0.9054742759624025,0.17101437215872853,0.734459903803674
256.06137681400105,270,0.7743790735116313,0.1330350651058055,0.9074141386174368,0.956808951334638,0.14027678842271799,0.81653216291192
257.0004356945319,250,0.6985195559056374,0.09324594396221073,0.7917654998678482,0.7701985968702135,0.09070601739469608,0.6794925794755174
256.41063593487524,269,0.7940959472316907,0.1487360670007919,0.9428320142324826,0.9891236020839411,0.15603877693035717,0.833084825153584
256.0334379875567,249,0.7070786058972066,0.08547056337457949,0.7925491692717862,0.7707772262084993,0.08312262041844946,0.6876546057900498
256.1062561489198,275,0.6565772363552836,0.04801462152966864,0.7045918578849524,0.7565717598311749,0.05155680739396326,0.7050149524372116
257.62310039335534,272,0.6734083918137832,0.10127989071894958,0.7746882825327328,0.8179204913191788,0.10693191035078782,0.7109885809683909
256.31830214649744,264,0.7531095036733446,0.11102408339470596,0.8641335870680505,0.8900311256571061,0.11435140515034382,0.7756797205067623
256.09832250667023,265,0.5893950889354357,0.0550656643235822,0.6444607532590179,0.6668614536090591,0.05697968226781031,0.6098817713412488
256.628122739412,298,0.6496712524605645,0.06086637658347245,0.710537629044037,0.8250857746800044,0.07067884855430615,0.7544069261256983
256.01974638197134,263,0.7034515947656155,0.12860955632160298,0.8320611510872185,0.8547468928800892,0.13211603319892773,0.7226308596811615
256.25371647689644,244,0.6504030475537727,0.08441837626530481,0.7348214238190774,0.6996832275328974,0.08038160028243521,0.6193016272504621
256.05432801512325,277,0.6970844057982291,0.1014857831366633,0.7985701889348923,0.863894565070192,0.10978748981425299,0.754107075255939
256.0723289154994,285,0.7295834940276172,0.11704482107789342,0.8466283151055106,0.9422692050600003,0.1302669997514931,0.8120022053085072
256.18455626701507,300,0.6896945918535978,0.07644472040910841,0.7661393122627063,0.8971727141867726,0.08951912034396628,0.8076535938428063
256.5727226866238,262,0.6279737311526388,0.02809748305776512,0.6560712142104039,0.6699490745673379,0.02869182851571403,0.6412572460516238
256.11378004792095,286,0.7322833671811753,0.12307480211990872,0.855358169301084,0.9551709258843367,0.13743654636508743,0.8177343795192493
256.02371649923225,239,0.7524481196455419,0.0554687405629886,0.8079168602085306,0.7541962605265823,0.05178047243367014,0.7024157880929122
