Slot,time,completations,s,d,w,l,q,x,a,c,u
64,319.9228018182388,358,0.7862849219167902,0.07627432379146648,0.8625592457082567,0.9652210102204457,0.0853524905450746,0.43993425983768564,319.9228018182388,319.9228018182388,0.5354037550504166
65,325.131370141729,369,0.7845217328447759,0.08586668425582163,0.8703884171005974,0.9878263231570574,0.09745232050843436,0.4451870013243116,324.9582576233579,324.9582576233579,0.5389573344473552
66,329.1210824249632,375,0.7831266128052727,0.08535182307046009,0.8684784358757327,0.9895428486494842,0.09724972163920809,0.44614656350513804,328.2340813112044,328.2340813112044,0.5374299658020353
67,334.9704720050072,378,0.7855734145156724,0.0866130731593785,0.8721864876750509,0.984225535963782,0.09773918715365357,0.4432431744050642,335.4825122814857,335.4825122814857,0.5349926476346445
68,339.8590002568241,381,0.7877713271713286,0.08613991223130621,0.8739112394026347,0.9797009405688624,0.09656741923952822,0.4415667606646671,340.0333654484316,340.0333654484316,0.5325069094877228
69,344.99846948735393,389,0.7839681870569152,0.0864208803668933,0.8703890674238085,0.9813995631081266,0.09744310608877575,0.44197822850967544,344.6586654371487,344.6586654371487,0.5323702257144474
70,349.1136551817047,390,0.7828502535544917,0.08619928836595256,0.8690495419204443,0.9708280278311349,0.09629449310776553,0.43726676736168474,349.1136551817047,349.1136551817047,0.531473918998207
71,354.7061642231101,395,0.7834290743110456,0.08510815813347214,0.8685372324445176,0.9672011411670651,0.09477625666966406,0.43621244224870054,353.29310654640756,353.29310654640756,0.5294919086521295
72,359.0367724869866,398,0.7816870400229153,0.08516287300289237,0.8668499130258076,0.9609218103050331,0.09440488009171732,0.4332584651066579,358.6666047054037,358.6666047054037,0.5262398826626069
73,364.92029661099104,406,0.7852239284897957,0.09175208830341604,0.8769760167932118,0.9756987104436109,0.10208077817852168,0.43680896613254466,363.86242270994563,363.86242270994563,0.5271731316708564
74,369.4820400734475,411,0.7853225546872211,0.0906358828496032,0.8759584375368242,0.9743881401003102,0.10082045623592938,0.43678384193219044,370.15302421303704,370.15302421303704,0.5292215314139272
75,374.7800279527031,417,0.7862934136112399,0.09085460641284254,0.8771480200240824,0.975961089357201,0.10108962070662038,0.43743573432529037,374.37431345627635,374.37431345627635,0.5258364945124846
76,379.15905334576945,421,0.7859362629049741,0.08999137974858751,0.8759276426535615,0.9725879793798783,0.09992210535351592,0.4363329370131812,379.15905334576945,379.15905334576945,0.5269568220772768
77,384.98675536087836,428,0.7943293750185336,0.09418301246904938,0.888512387487583,0.9877828173289133,0.10470575617326651,0.4415385305778234,384.98675536087836,384.98675536087836,0.5290979163713522
78,390.0301617113843,435,0.7948043113882475,0.09266742376265089,0.8874717351508983,0.9897957714262912,0.10335182581746612,0.44322197280441256,389.69396471712923,389.69396471712923,0.5294395389180621
79,395.1843216119593,439,0.7933320601829623,0.09182307366002992,0.8851551338429922,0.9832958508375045,0.10200386789720567,0.44064599147014943,394.6933756220373,394.6933756220373,0.527701456136949
80,399.78502860380877,444,0.7964950152503827,0.09078903003773228,0.8872840452881149,0.9854148803014225,0.10083001226316832,0.44229243401912716,399.31663306185817,399.31663306185817,0.5320300592807721
81,404.2045432644778,450,0.7994433118241703,0.09045983623548351,0.8899031480596538,0.9907271536154378,0.10070873023149657,0.44500921169197066,405.11661802486714,405.11661802486714,0.5330001920738278
82,409.9435179220702,457,0.7969409558397211,0.08948121765477153,0.8864221734944926,0.9881725544541753,0.09975256268353604,0.4442099958853197,409.8255302114266,409.8255302114266,0.5300402318072421
83,414.19913644018914,464,0.7968967423448458,0.08884630034019618,0.8857430426850419,0.9922395670305946,0.09952865597971598,0.4463554555254393,413.61143613977015,413.61143613977015,0.5297517181780457
84,419.9757962046868,470,0.7974730725427243,0.08803517125214429,0.8855082437948685,0.9909830003173494,0.09852122637167839,0.4462308869728355,418.9910284953346,418.9910284953346,0.5282886591721534
85,495.176083927592,536,0.8124105229817669,0.08271934203804808,0.8951298650198148,0.9689272628941806,0.08953899182836364,0.43969413553290854,493.2638697041314,493.2638697041314,0.5242681588685633
1,0.0,0,0,0,0,0,0,0,420000,420000,0
2,10.011008412474212,1,0.5536458691044448,0.0,0.5536458691044448,0.05530370630940382,0.0,0.02765185315470191,9.792982450265693,9.792982450265693,0.033525084893318804
3,14.071601387027597,2,0.3554061734375571,0.0,0.3554061734375571,0.050513962648942125,0.0,0.025256981324471062,15.074098689683913,15.074098689683913,0.1527376293106859
4,20.18698595515224,10,0.927267211768102,0.0989818915174343,1.0262491032855363,0.5083716338662291,0.04903252607265601,0.22966955389678653,18.733998617414027,18.733998617414027,0.2901763263018058
5,24.82754691571561,18,0.836562571311648,0.06813952582890931,0.9047020971405575,0.6559100584448803,0.04940123440644862,0.3032544120192158,24.82754691571561,24.82754691571561,0.3694769370425605
6,29.809059395116687,23,0.8124358968402966,0.05332658543132032,0.8657624822716169,0.6680028654479871,0.04114559431960118,0.313428635564193,30.12896230116218,30.12896230116218,0.3869225353297142
7,34.27205388550919,30,0.8142748198697284,0.08035167577886426,0.8946264956485926,0.7831101969878054,0.0703357400586123,0.35638722846459653,33.81192071737988,33.81192071737988,0.41732269802199845
8,39.869407311931724,37,0.8034635615981489,0.0874381229346545,0.8909016845328034,0.8267833547113898,0.08114518791991208,0.3728190833957389,39.32052024187687,39.32052024187687,0.46180860339340346
9,44.86943510886596,41,0.8176223515299152,0.07890757435566381,0.896529925885579,0.8192152825664973,0.07210276975256495,0.37355625640696616,44.86943510886596,44.86943510886596,0.4717621603341707
10,47.97333595358491,44,0.8393350760039275,0.07352751246777765,0.9128625884717052,0.8372558025069662,0.06743768145939116,0.38490906052378754,47.49319412847388,47.49319412847388,0.45124740722613504
11,53.57977918051163,50,0.8009261923706609,0.06935784595520943,0.8702840383258703,0.8121385078817341,0.06472390052368553,0.37370730367902427,53.14147647074172,53.14147647074172,0.44391308899387494
12,59.719713415037006,59,0.7962029610421578,0.08273992995591196,0.8789428909980698,0.868350291778673,0.08174278790443155,0.3933037519371207,59.07561090720567,59.07561090720567,0.4520971454423164
13,64.887656214605,62,0.8067988068799126,0.08321311569997394,0.8900119225798866,0.8504042589772692,0.07950993261854236,0.38544716317936345,64.887656214605,64.887656214605,0.45145390808096497
14,70.23646263720785,68,0.8042432851975835,0.07587078196174095,0.8801140671593245,0.8520895603180568,0.07345491187458073,0.38931732422173804,69.77739999157909,69.77739999157909,0.457179362326278
15,74.20386976217955,73,0.8219668420020236,0.0779526535466323,0.8999194955486559,0.8853193692673837,0.07668796421456353,0.4043157025264101,72.37082798888467,72.37082798888467,0.485391156872055
16,79.59517395198378,77,0.8152599523882252,0.07390316505070335,0.8891631174389286,0.8601722522033776,0.07149357713995336,0.39433933753171213,79.59517395198378,79.59517395198378,0.5039949690624178
17,84.88030069510769,84,0.8231156924367208,0.08336756705476404,0.9064832594914849,0.8970820458188307,0.08250295504671568,0.4072895453860575,84.52142572839493,84.52142572839493,0.5001854308877999
18,89.65366508442892,89,0.8066836883910652,0.07868399587191213,0.8853676842629774,0.8789124663804804,0.07811031067168767,0.4004010778543964,89.09126715991518,89.09126715991518,0.4968745216687393
19,92.59938619417322,91,0.8006027063163696,0.07695467728132066,0.8775573835976903,0.8624001215292595,0.07562550812070969,0.3933873067042749,92.04960238899764,92.04960238899764,0.49251535930299273
20,99.98250276958578,96,0.8059910209559428,0.08555818603733467,0.8915492069932774,0.8560370214836264,0.0821502326113271,0.3869433944361496,100.68415970824469,100.68415970824469,0.4951145369218566
21,104.73366334277716,102,0.7971648644245002,0.08286131446633686,0.8800261788908371,0.8570565316051819,0.08069854338909871,0.38817899410804163,104.2683875152309,104.2683875152309,0.48683028887234653
22,109.88247886044407,109,0.7825859031565502,0.07771074463528098,0.8602966477918311,0.853387506195641,0.07708664068275639,0.3881504327564423,109.38604870160975,109.38604870160975,0.4851870035551302
23,114.24470818904486,113,0.7930500192620535,0.07920744988091735,0.872257469142971,0.8627541316842132,0.07834447632999368,0.39220482767710974,112.95786456892236,112.95786456892236,0.4838870473904489
24,119.59608107113199,117,0.7945779032923528,0.07649950287644154,0.8710774061687944,0.852168863803593,0.07483892244947574,0.38866497067705863,120.19396287455439,120.19396287455439,0.4815256817810023
25,125.0991165563701,122,0.7957428926389862,0.07336427734871853,0.8691071699877048,0.8475765269750886,0.07154680291055901,0.3880148620322648,124.64592844019815,124.64592844019815,0.49734349235232644
26,129.98484564339122,129,0.8051432582511853,0.07769151537365594,0.8828347736248413,0.8761458709582641,0.07710287636681264,0.3995214972957257,129.98484564339122,129.98484564339122,0.5082681356210632
27,134.87446572806917,135,0.798505646393207,0.07589309767461945,0.8743987440678265,0.8752125898103935,0.07596373509816534,0.3996244273561141,134.4834272460239,134.4834272460239,0.5101319167266014
28,139.53620051852897,143,0.7843758377257728,0.07428053579386869,0.8586563735196415,0.8799713691287141,0.07612445070921015,0.401923459209752,139.17140447203627,139.17140447203627,0.5067294946731762
29,144.63585280640837,148,0.773421851842097,0.07177105823326502,0.845192910075362,0.8648516136492216,0.07344041198927814,0.39570560082997175,144.17893924059965,144.17893924059965,0.49787462769956614
30,149.80664307720414,153,0.7643776772074893,0.06942559881387726,0.8338032760213665,0.851577063678837,0.07090551126660667,0.39033577620611515,149.14715797628375,149.14715797628375,0.49429054592648364
31,154.69214227395605,158,0.7550960899044278,0.06758448392505399,0.8226805738294817,0.8402723548482535,0.06902967599509634,0.3856213394265786,154.01861681061987,154.01861681061987,0.49050403767196143
32,159.6584109420387,163,0.7582288302890701,0.07192638577589344,0.8301552160649635,0.8475300450517009,0.07343177733196174,0.38704913385986967,158.32327508016644,158.32327508016644,0.4900683393078414
33,164.84946967708086,167,0.7796323855611669,0.07137557879002764,0.8510079643511943,0.8621097194006215,0.07230670308666345,0.3949015081569791,164.84946967708086,164.84946967708086,0.4968655779265098
34,170.0418153227107,176,0.7874010518817947,0.082930031886687,0.8703310837684815,0.9008270727558759,0.08583586092842375,0.4074956059137262,169.77742284719235,169.77742284719235,0.5085420309829877
35,175.10271809313187,182,0.7761848162183307,0.08043052051682499,0.8566153367351554,0.8903573455831659,0.08359867221636415,0.403379336683401,174.82101291139585,174.82101291139585,0.5035965433178231
36,179.9116474298108,189,0.7696863605194073,0.07745161234953517,0.8471379728689423,0.8899316923585711,0.08136413035611288,0.4042837810012292,179.7251743908166,179.7251743908166,0.5081613860277012
37,184.11843182338612,194,0.7739072139164345,0.078360939063621,0.8522681529800553,0.8980090697097161,0.08256654169705764,0.40772126400632924,184.11843182338612,184.11843182338612,0.516261441778532
38,189.10780305782436,202,0.7781466374722208,0.07659618553447468,0.8547428230066954,0.9130138865531531,0.08181803832406011,0.41559792411454655,188.48452914549298,188.48452914549298,0.515929130885396
39,195.34718841232652,208,0.787844848342182,0.07864663234163115,0.8664914806838131,0.9226149065519926,0.08374064484885645,0.41943713085156814,194.80816267865004,194.80816267865004,0.5204442437950424
40,198.39860797651744,215,0.7792741566143495,0.07794337155160316,0.8572175281659525,0.9289468834251793,0.08446543579367323,0.42224072381575306,197.9821478132083,197.9821478132083,0.5204277458971763
41,205.04830427242908,221,0.7728224113765173,0.075827261916718,0.8486496732932353,0.914670221064702,0.08172623003665555,0.4164719955140233,204.44788357828259,204.44788357828259,0.5146841304848503
42,210.2147221737644,226,0.7712981508153082,0.07414966762652513,0.8454478184418331,0.9089335180335943,0.07971765588207752,0.4146079310757585,209.58388451287735,209.58388451287735,0.5134276741225166
43,215.48920407310808,232,0.7748210267001623,0.07223200380859776,0.8470530305087599,0.9119542852428054,0.07776642433515753,0.417093930453824,214.2925872169765,214.2925872169765,0.5155557729911714
44,219.93464103693304,238,0.7722669447605539,0.07041102892266672,0.8426779736832205,0.9118952648433741,0.07619456764330537,0.41785034860003445,218.96885350347637,218.96885350347637,0.5170247637374454
45,225.1392981872947,244,0.7822962720120852,0.07944053488351384,0.861736806895599,0.9339274954459814,0.08609554470340464,0.42391597537128844,224.65659088933006,224.65659088933006,0.522101699308888
46,230.0088052767081,251,0.7797423142236851,0.07828671622925765,0.8580290304529427,0.9363349650227397,0.08543136315978912,0.42545180093147533,229.6320267298119,229.6320267298119,0.52129329033205
47,234.59134844722794,257,0.7772461976336035,0.07686851565487393,0.8541147132884773,0.9357015199753522,0.0842111555011015,0.42574518223712543,233.94661080306597,233.94661080306597,0.5234950625435569
48,238.9752559280856,261,0.7770003841105719,0.07569045411227049,0.8526908382228423,0.9312776250070598,0.08266633483278912,0.4243056450871354,237.56744361651155,237.56744361651155,0.524838770823801
49,244.95886633009678,265,0.7719281427578564,0.07454795669170793,0.8464760994495641,0.9157299334160659,0.08064704421305277,0.4175414446015066,244.49818039997788,244.49818039997788,0.5177446767744844
50,250.01153448044926,272,0.7728156491363313,0.0734422839793256,0.8462579331156568,0.9206861526841225,0.07990151847949518,0.4203923171023137,249.44907713041508,249.44907713041508,0.5183762793791452
51,254.64107505556314,276,0.7761499236560147,0.07368325462877413,0.8498331782847887,0.921115955685553,0.07986369941732371,0.4206261281341147,255.57586003772198,255.57586003772198,0.5170012422311376
52,259.9010934132412,282,0.7848099786219324,0.07330441702658323,0.8581143956485154,0.9310782667163369,0.07953735526856118,0.4257704557238879,259.9010934132412,259.9010934132412,0.523048679373127
53,263.45454512242515,287,0.7787043929264451,0.07202733659058004,0.8507317295170251,0.9267633103764714,0.07846456242343602,0.42414937397651775,263.45454512242515,263.45454512242515,0.5263966938936715
54,269.7436329185542,295,0.7752240068126566,0.07216987432253408,0.8473938811351905,0.9267362207224367,0.07892721208947254,0.42390450431648213,269.7436329185542,269.7436329185542,0.5226214019464709
55,274.90003069337837,303,0.7801426859748808,0.07396913184671151,0.8541118178215922,0.9414181589837711,0.08153017259773428,0.42994399319301846,275.32571071271764,275.32571071271764,0.5336599513077614
56,279.98450551205894,308,0.7818592610507302,0.07516096684784204,0.8570202278985721,0.942774421427372,0.08268163892425931,0.4300463912515564,279.98450551205894,279.98450551205894,0.529191672156459
57,284.76368006804256,313,0.7840923484876031,0.07396031242535256,0.8580526609129555,0.9431346118352656,0.0812939971263326,0.43092030735446657,284.76368006804256,284.76368006804256,0.5285853176830123
58,290.25693149970107,320,0.7832917275454735,0.07234243059104797,0.8556341581365213,0.9433122895256985,0.0797554692993066,0.43177841011319595,289.3560675028963,289.3560675028963,0.5309596711210659
59,294.8597643719696,326,0.782559967967932,0.07492457676075345,0.8574845447286854,0.9480437664221557,0.08283738568410653,0.4326031903690246,293.758389966564,293.758389966564,0.5289219826001952
60,299.7122790984369,332,0.7843766293760872,0.07357051814459525,0.8579471475206825,0.9503729838286499,0.08149620061440122,0.43443839160712433,299.7122790984369,299.7122790984369,0.5332813806627388
61,305.2055203694207,338,0.7859020957813363,0.07226453261540125,0.8581666283967374,0.9503770444486335,0.08002939132438074,0.43517382656212644,304.945983918069,304.945983918069,0.531131416276274
62,310.00704435182513,344,0.7863112277684273,0.07199754351543733,0.8583087712838645,0.9524242197108355,0.0798922328397233,0.4362659934355561,309.62410723517974,309.62410723517974,0.5340090453472004
63,315.09406723201823,350,0.7915770442328403,0.07223174395435186,0.8638087881871921,0.9595010103535065,0.08023353345274988,0.4396337384503784,314.7663545936086,314.7663545936086,0.5336231561061093
64,318.70549317492333,355,0.7879202196809034,0.07121439544795254,0.8591346151288558,0.956973741909578,0.07932436348107583,0.4388246892142511,318.70549317492333,318.70549317492333,0.5390613019882725
65,325.01244296200434,360,0.7966510335423629,0.07153682478616877,0.8681878583285315,0.9616481946040749,0.0792377568326867,0.4412052188856942,324.9793192773176,324.9793192773176,0.5439274299745229
66,329.96658179255394,365,0.8017443800596679,0.07619276142012743,0.8779371414797952,0.971150032525374,0.08428234691909059,0.4434338428031418,329.96658179255394,329.96658179255394,0.5415595491594443
67,334.9675621858501,370,0.8024720488523837,0.07516312950904462,0.8776351783614282,0.9694222744277585,0.08302403294476761,0.4431991207414955,334.5562546621659,334.5562546621659,0.5378249545445376
68,339.9925361268566,375,0.8017393896371432,0.07620476337506617,0.8779441530122093,0.9683420145927495,0.08405121650960998,0.4421453990415698,339.01896386585025,339.01896386585025,0.5359143551094717
69,345.03292398806275,382,0.7956573390509744,0.07579952101961554,0.8714568600705898,0.964825375790754,0.08392073630195047,0.4404523197444018,344.6062309798652,344.6062309798652,0.5347461042234961
70,349.9675677576187,389,0.7906303512338664,0.07443551935602348,0.8650658705898897,0.9615480251945184,0.0827374296853334,0.4394052977545926,349.59902590208077,349.59902590208077,0.5335407192997851
